Date,House_Index,CPI,Poverty_Rate,Unemployment_Rate,Median_Household_Income,Population,Interest_Rate,Mortgage_Rate,GDP,House_Index_pct_change,CPI_pct_change,Poverty_Rate_pct_change,Median_Household_Income_pct_change,Population_pct_change,Interest_Rate_pct_change,Mortgage_Rate_pct_change,GDP_pct_change
2012-07-01,215.37,241.744,14.9,8.3,80270.0,5881.329,0.16,3.55,16319.541,0.015321516122949186,-0.0024614127642716976,-0.0033444816053510573,-0.023182233039245492,0.0041650199364093865,0.1428571428571428,-0.09207161125319696,0.0069368299046437265
2012-10-01,216.89,243.9595,14.85,7.5,78365.0,5902.6365,0.16,3.3825000000000003,16420.419,0.007057621767191158,0.009164653517770738,-0.003355704697986628,-0.0237324031394045,0.0036229056391845482,0.0,-0.04718309859154912,0.006181423852545942
2013-01-01,218.51,243.473,14.8,8.1,76460.0,5923.944,0.14,3.414,16648.189,0.007469224030614674,-0.0019941834607792863,-0.0033670033670032407,-0.02430932176354239,0.0036098275745086728,-0.12499999999999989,0.009312638580931232,0.013871144213798425
2013-04-01,222.72,245.488,14.8,7.0,78772.5,5945.2515,0.15,3.4450000000000003,16728.687,0.019266852775616794,0.008276071679405916,0.0,0.03024457232539901,0.0035968435893385386,0.0714285714285714,0.009080257762155819,0.004835240637885763
2013-07-01,225.83,246.178,14.8,7.8,81085.0,5966.559,0.09,4.37,16953.838,0.013963721264367956,0.0028107280192921635,0.0,0.029356691738868346,0.003583952672145063,-0.4,0.2685050798258344,0.013458976188627236
2013-10-01,227.43,247.551,14.8,7.8,83397.5,5984.016250000001,0.09,4.192,17192.019,0.007084975423991446,0.0055772652308492265,0.0,0.02851945489301344,0.0029258488854295717,0.0,-0.040732265446224214,0.014048795322923358
2014-01-01,229.09,247.679,14.8,7.0,85710.0,6001.4735,0.07,4.432,17197.738,0.007298949127203969,0.000517065170409392,0.0,0.027728648940315903,0.0029173132676569846,-0.2222222222222221,0.057251908396946716,0.0003326543554891259
2014-04-01,233.89,250.017,14.475,6.1,86290.0,6018.93075,0.09,4.3375,17518.508,0.020952464097079737,0.009439637595435979,-0.02195945945945954,0.0067670050169175155,0.0029088273071604664,0.2857142857142856,-0.021322202166064952,0.018651871542641363
2014-07-01,235.74,250.326,14.15,7.2,86870.0,6036.388,0.09,4.13,17804.228,0.007909701141562309,0.0012359159577148837,-0.022452504317789224,0.006721520454282093,0.0029003905718634204,0.0,-0.04783861671469747,0.016309608101328976
2014-10-01,238.95,250.303,13.825,6.3,87450.0,6052.081749999999,0.09,4.036,17912.079,0.013616696360396974,-9.188018823447219e-05,-0.02296819787985871,0.006676643260043802,0.002599857729489896,0.0,-0.022760290556900764,0.00605760609221595
2015-01-01,240.19,247.127,13.5,6.5,88030.0,6067.7755,0.11,3.67,18063.529,0.0051893701611216425,-0.012688621390874233,-0.023508137432188048,0.006632361349342419,0.002593115996822215,0.22222222222222232,-0.09068384539147667,0.008455188255924728
2015-04-01,243.38,250.905,13.3,5.5,88120.0,6083.46925,0.12,3.672,18279.784,0.013281152421000142,0.015287686088529373,-0.014814814814814725,0.0010223787345222668,0.0025864091379121934,0.09090909090909083,0.0005449591280655142,0.011971913129488865
2015-07-01,245.63,250.992,13.1,6.2,88210.0,6099.163,0.13,4.046,18401.626,0.009244802366669358,0.00034674478388230234,-0.015037593984962516,0.0010213345438039312,0.002579736882864836,0.08333333333333348,0.10185185185185186,0.0066653960462552675
2015-10-01,246.65,251.8515,12.9,5.6,88300.0,6113.212,0.12,3.796,18435.137,0.004152587224687476,0.0034244119334481127,-0.015267175572518998,0.0010202924838453864,0.0023034308150151617,-0.07692307692307698,-0.06178942165101342,0.0018210890711505279
2016-01-01,247.64,250.807,12.7,5.4,88390.0,6127.261,0.34,3.8725,18525.933,0.004013784715183322,-0.004147285205766127,-0.015503875968992276,0.0010192525481313996,0.0022981372149371015,1.8333333333333335,0.020152792413066445,0.0049251600354258684
2016-04-01,251.36,253.784,12.6,4.6,91160.0,6141.31,0.37,3.605,18711.702,0.015021805847197589,0.011869684657924262,-0.007874015748031482,0.031338386695327625,0.002292867889910344,0.08823529411764697,-0.06907682375726276,0.01002751116502476
2016-07-01,253.91,254.305,12.5,5.3,93930.0,6155.359,0.39,3.44,18892.639,0.010144812221514865,0.002052926898464813,-0.007936507936507908,0.030386134269416498,0.002287622673338374,0.05405405405405417,-0.04576976421636614,0.009669724325451323
2016-10-01,255.9,253.751,12.4,5.0,96700.0,6170.967000000001,0.4,3.47,19089.379,0.007837422708833808,-0.002178486463105367,-0.008000000000000007,0.029490045778771456,0.0025356766355950633,0.025641025641025772,0.008720930232558155,0.010413579595735856
2017-01-01,253.92,254.495,12.3,5.2,99470.0,6186.575000000001,0.65,4.15,19280.084,-0.007737397420867542,0.002932008149721499,-0.008064516129032251,0.02864529472595656,0.002529263241887403,0.625,0.19596541786743527,0.009990110207356517
