RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30
102001,0,United States,country,,225767.0,225018.0,225593.0,226886.0,227503.0,228086.0,228858.0,231056.0,232653.0,235108.0,236386.0,237957.0,238246.0,239139.0,240582.0,241994.0,243912.0,244630.0,246732.0,249068.0,250554.0,248029.0,246179.0,249244.0,257179.0,266012.0,272046.0,276306.0,277949.0,278834.0,280881.0,284144.0,290371.0,295065.0,299777.0,301804.0,303929.0,306181.0,308824.0,313051.0,314854.0,315858.0,318157.0,324095.0,333063.0,339277.0,341104.0,335839.0,329923.0,325919.0,324948.0,321433.0,316856.0,313130.0,316401.0,321276.0,326648.0,330446.0,333556.0,336562.0,336986.0,336714.0,335473.0,333159.0,330946.0,332032.0,336704.0,342655.0,345554.0,347597.0,350219.0,351575.0,352314.0,350925.0,353146.0,354013.0
394913,1,"New York, NY",msa,NY,389671.0,393579.0,391864.0,393017.0,387746.0,387990.0,389478.0,390418.0,393646.0,392913.0,396190.0,394606.0,394705.0,394556.0,399997.0,404818.0,410392.0,415185.0,417484.0,420143.0,424685.0,427458.0,424706.0,418003.0,418977.0,429228.0,444972.0,460634.0,468429.0,472082.0,475503.0,480336.0,487445.0,491044.0,496274.0,500516.0,503991.0,506854.0,508596.0,509533.0,510097.0,509453.0,512379.0,517391.0,525047.0,531976.0,539399.0,545552.0,546054.0,541515.0,537056.0,532894.0,527222.0,526579.0,524694.0,528200.0,531415.0,538722.0,546127.0,555452.0,565804.0,571000.0,570686.0,568521.0,573126.0,579305.0,582978.0,585182.0,589642.0,599663.0,611369.0,623821.0,626237.0,625623.0,625913.0,627262.0
753899,2,"Los Angeles, CA",msa,CA,631463.0,626232.0,625034.0,624586.0,621678.0,619673.0,616530.0,622262.0,625535.0,626709.0,628440.0,632659.0,634853.0,636368.0,636543.0,640113.0,646703.0,653348.0,659401.0,663192.0,656880.0,649036.0,646669.0,661138.0,685822.0,706101.0,720434.0,,729080.0,731414.0,739300.0,750804.0,768869.0,787169.0,800725.0,806955.0,809697.0,812794.0,817525.0,823243.0,834311.0,841864.0,851932.0,861358.0,878047.0,889937.0,892922.0,880307.0,866421.0,853134.0,848444.0,840465.0,830171.0,824874.0,826804.0,833771.0,837943.0,841219.0,849058.0,861387.0,874421.0,881343.0,887596.0,894969.0,896095.0,894063.0,899998.0,909028.0,925713.0,935469.0,944664.0,944504.0,935239.0,926912.0,929426.0,931127.0
394463,3,"Chicago, IL",msa,IL,217288.0,217120.0,217504.0,220719.0,221175.0,222073.0,223883.0,226523.0,228442.0,227767.0,225406.0,223164.0,222327.0,222832.0,224781.0,226793.0,228529.0,229760.0,231723.0,236931.0,241648.0,239834.0,233680.0,232944.0,240394.0,250701.0,256803.0,258539.0,259899.0,259518.0,261101.0,262082.0,263939.0,265652.0,266407.0,265972.0,264712.0,264586.0,266954.0,268909.0,270752.0,271829.0,274561.0,274517.0,277296.0,279719.0,284061.0,281776.0,277149.0,273977.0,272970.0,273655.0,271867.0,271116.0,272314.0,276098.0,279234.0,281815.0,285906.0,290330.0,294019.0,295312.0,294325.0,293945.0,292884.0,294952.0,297055.0,299355.0,302189.0,304969.0,309616.0,313000.0,313584.0,315163.0,316089.0,320330.0
394514,4,"Dallas, TX",msa,TX,258443.0,254323.0,251871.0,252043.0,252305.0,251375.0,250996.0,252316.0,255767.0,260987.0,264124.0,265764.0,265002.0,262815.0,262702.0,263220.0,265253.0,266589.0,267178.0,267074.0,269756.0,268749.0,271411.0,275420.0,283422.0,288426.0,292172.0,296701.0,298402.0,298018.0,302820.0,309271.0,318410.0,327760.0,336935.0,343413.0,344747.0,345820.0,348707.0,352246.0,355067.0,358662.0,364615.0,371022.0,384452.0,397618.0,407270.0,406074.0,399851.0,393064.0,388196.0,383006.0,374488.0,368388.0,367743.0,369834.0,373004.0,375548.0,381206.0,385870.0,387297.0,385647.0,381819.0,381691.0,379807.0,381699.0,382632.0,386677.0,389379.0,391576.0,390305.0,388450.0,386698.0,385718.0,385761.0,388362.0
394692,5,"Houston, TX",msa,TX,221806.0,219010.0,217077.0,218027.0,219248.0,220318.0,221097.0,222285.0,223791.0,227230.0,229591.0,230191.0,230224.0,228500.0,228422.0,228582.0,231184.0,232185.0,234524.0,233475.0,233944.0,231816.0,234111.0,240187.0,247750.0,250595.0,252452.0,257387.0,260649.0,261804.0,264541.0,270572.0,278323.0,284588.0,289797.0,292216.0,293222.0,291456.0,292278.0,296996.0,301180.0,303782.0,308538.0,311161.0,317701.0,322964.0,328335.0,329053.0,324434.0,321858.0,318007.0,316306.0,309973.0,308298.0,307323.0,308995.0,310862.0,313568.0,316844.0,,,320829.0,320643.0,320714.0,318707.0,318820.0,322397.0,324692.0,328950.0,329377.0,333105.0,333267.0,330482.0,330559.0,331050.0,333366.0
395209,6,"Washington, DC",msa,VA,378538.0,378270.0,380765.0,381393.0,385427.0,385807.0,389541.0,390634.0,393898.0,391448.0,388898.0,386980.0,388026.0,390041.0,394036.0,397978.0,402564.0,402267.0,406039.0,412401.0,418233.0,414541.0,406861.0,410504.0,421214.0,435027.0,440702.0,444000.0,441898.0,438929.0,435713.0,440931.0,447926.0,457406.0,461061.0,462060.0,459841.0,458649.0,462943.0,465166.0,465651.0,460209.0,461793.0,470944.0,486476.0,498896.0,500645.0,493504.0,486170.0,481765.0,482205.0,480070.0,473216.0,468359.0,474127.0,481503.0,492338.0,498324.0,507728.0,509486.0,509440.0,506143.0,507486.0,505880.0,507694.0,504474.0,512017.0,523007.0,537140.0,543745.0,545832.0,546288.0,544846.0,546676.0,548258.0,550853.0
394974,7,"Philadelphia, PA",msa,PA,211837.0,213117.0,213443.0,214893.0,214310.0,213637.0,214242.0,216769.0,221600.0,221611.0,222968.0,223105.0,224963.0,224666.0,225946.0,228576.0,231659.0,233958.0,235439.0,238360.0,245670.0,243194.0,237947.0,234130.0,241217.0,253261.0,259284.0,262939.0,264750.0,265594.0,266630.0,265441.0,264728.0,264976.0,267572.0,272274.0,277117.0,278473.0,279096.0,280363.0,280596.0,279527.0,276997.0,276944.0,280333.0,286246.0,294033.0,296200.0,297116.0,295009.0,295349.0,294982.0,294521.0,292923.0,293109.0,295228.0,297453.0,301526.0,304602.0,309951.0,313091.0,313532.0,316316.0,317819.0,319779.0,318866.0,320116.0,322501.0,325069.0,328303.0,331234.0,333332.0,337308.0,337753.0,341257.0,344637.0
394856,8,"Miami, FL",msa,FL,256185.0,256272.0,259625.0,261319.0,261818.0,260149.0,261090.0,264054.0,267417.0,267608.0,267182.0,268291.0,270597.0,271860.0,274003.0,276519.0,277742.0,278113.0,280385.0,285656.0,290295.0,291271.0,290353.0,293299.0,300644.0,307200.0,311882.0,313772.0,317904.0,321737.0,326890.0,330519.0,333888.0,336265.0,339662.0,342900.0,345681.0,347713.0,349815.0,354601.0,360685.0,367626.0,375561.0,383558.0,389778.0,395630.0,398661.0,398916.0,397110.0,398047.0,401626.0,403542.0,400796.0,401961.0,404850.0,413318.0,418179.0,423133.0,426964.0,428932.0,431411.0,436234.0,441404.0,442084.0,441853.0,441852.0,452621.0,463573.0,471064.0,472281.0,473986.0,473809.0,470817.0,465202.0,469448.0,474921.0
394347,9,"Atlanta, GA",msa,GA,208029.0,208998.0,210146.0,214307.0,212153.0,212720.0,214701.0,217866.0,218751.0,220758.0,222666.0,223707.0,224231.0,224804.0,226612.0,227494.0,229024.0,231040.0,234591.0,237881.0,242445.0,239890.0,238091.0,238369.0,247698.0,255592.0,261095.0,263878.0,265347.0,267533.0,269659.0,273062.0,277097.0,281865.0,288983.0,293978.0,299898.0,305888.0,314967.0,322304.0,326294.0,326223.0,328192.0,331603.0,337508.0,342586.0,346590.0,346572.0,343687.0,340479.0,339188.0,338599.0,336587.0,334215.0,335328.0,338080.0,341540.0,343368.0,348342.0,351636.0,355657.0,355677.0,356176.0,353829.0,350938.0,349500.0,353549.0,358167.0,360868.0,361453.0,364509.0,366142.0,365536.0,363966.0,364344.0,365009.0
394404,10,"Boston, MA",msa,MA,428648.0,425307.0,426122.0,426475.0,427111.0,427938.0,432439.0,438228.0,438239.0,439453.0,440207.0,441795.0,440814.0,441200.0,444581.0,444953.0,449265.0,450742.0,456574.0,465666.0,476515.0,476482.0,470392.0,468010.0,480464.0,498264.0,509043.0,510893.0,509696.0,508798.0,517607.0,524574.0,538144.0,547930.0,557947.0,562890.0,563462.0,561783.0,561390.0,563063.0,565171.0,562756.0,564807.0,574042.0,594489.0,610199.0,624720.0,624872.0,620853.0,610767.0,605226.0,600744.0,590553.0,580971.0,576589.0,585746.0,598265.0,609569.0,620694.0,632476.0,637689.0,635300.0,634751.0,635750.0,632222.0,633930.0,635418.0,649654.0,648596.0,656918.0,661073.0,667548.0,665578.0,659362.0,661287.0,665375.0
394976,11,"Phoenix, AZ",msa,AZ,257910.0,256578.0,256163.0,257128.0,257716.0,259864.0,260962.0,263305.0,264025.0,265591.0,267385.0,269636.0,271906.0,273574.0,276150.0,277810.0,280543.0,283294.0,287494.0,292520.0,295100.0,294391.0,294550.0,299690.0,309261.0,317350.0,322212.0,326656.0,329450.0,335356.0,341470.0,349290.0,356502.0,366333.0,375896.0,385857.0,392029.0,399812.0,405067.0,413262.0,418190.0,424679.0,431096.0,440725.0,451555.0,459481.0,464117.0,459884.0,451822.0,442019.0,438372.0,432935.0,426802.0,420843.0,417863.0,418887.0,419330.0,423189.0,427100.0,429866.0,431777.0,431672.0,433351.0,437025.0,438789.0,438855.0,440160.0,444429.0,448994.0,448348.0,446033.0,441916.0,439582.0,440180.0,443454.0,449498.0
395057,12,"San Francisco, CA",msa,CA,867059.0,860085.0,866444.0,867311.0,856463.0,846966.0,853265.0,865047.0,872417.0,870028.0,871228.0,864350.0,856824.0,854809.0,865697.0,871572.0,871174.0,863211.0,866449.0,868168.0,867136.0,857064.0,863088.0,886615.0,918156.0,943024.0,949016.0,,949231.0,958895.0,972598.0,990357.0,1020083.0,1046653.0,1068526.0,1073656.0,1068659.0,1067175.0,1064135.0,1065544.0,1052436.0,1055693.0,1072822.0,1108578.0,1152269.0,1180164.0,1186252.0,1151838.0,1105371.0,1085820.0,1085984.0,1085924.0,1056109.0,1024632.0,999044.0,1010122.0,1022307.0,1041648.0,1051176.0,1060838.0,1072234.0,1087196.0,1094317.0,1110714.0,1088762.0,1065095.0,1057477.0,1093244.0,1132770.0,1147871.0,1144117.0,1144287.0,1123401.0,1113739.0,1109035.0,1125665.0
395025,13,"Riverside, CA",msa,CA,347168.0,348851.0,348235.0,348713.0,345815.0,346660.0,348487.0,351597.0,352489.0,353470.0,355060.0,357074.0,359308.0,363125.0,367309.0,368413.0,368288.0,368620.0,371094.0,373881.0,372463.0,372712.0,375969.0,385576.0,395982.0,406707.0,414319.0,420546.0,425100.0,429396.0,433427.0,440724.0,450404.0,461419.0,470442.0,478833.0,486322.0,490848.0,495667.0,500337.0,509127.0,516029.0,523004.0,529492.0,539129.0,548293.0,551069.0,544285.0,536203.0,530367.0,527097.0,516723.0,509191.0,504112.0,507250.0,509651.0,514742.0,519369.0,522537.0,523127.0,526122.0,526193.0,531174.0,532454.0,536548.0,537262.0,541348.0,548597.0,556702.0,559818.0,560141.0,559766.0,559833.0,557947.0,560913.0,565362.0
394532,14,"Detroit, MI",msa,MI,166182.0,163249.0,160655.0,160728.0,161116.0,159675.0,161389.0,163646.0,165922.0,167443.0,168661.0,171579.0,171680.0,172780.0,171141.0,171898.0,172182.0,173569.0,173686.0,177308.0,182233.0,178962.0,179139.0,182651.0,192065.0,196546.0,195051.0,197754.0,196169.0,195663.0,193066.0,191953.0,194922.0,200999.0,206508.0,209628.0,210717.0,212515.0,212398.0,213289.0,212275.0,210325.0,210926.0,210060.0,213782.0,217121.0,225002.0,228387.0,227981.0,223657.0,221029.0,218933.0,215317.0,210106.0,212439.0,215351.0,219709.0,220592.0,223844.0,226640.0,226752.0,227061.0,226781.0,226011.0,225468.0,223940.0,226235.0,227971.0,232084.0,235416.0,239139.0,242926.0,244297.0,244253.0,243427.0,246126.0
395078,15,"Seattle, WA",msa,WA,436473.0,432000.0,429794.0,427825.0,428976.0,431779.0,439649.0,447165.0,453312.0,458804.0,458915.0,456673.0,452922.0,451809.0,455626.0,457467.0,465440.0,469202.0,476843.0,482018.0,487504.0,484111.0,487443.0,494309.0,510889.0,525414.0,536155.0,543130.0,539308.0,542768.0,547812.0,566677.0,583783.0,605016.0,614768.0,623069.0,622308.0,620704.0,621119.0,623463.0,630714.0,629061.0,641627.0,661746.0,691462.0,706679.0,700610.0,682129.0,663534.0,655582.0,657129.0,651408.0,641032.0,631975.0,627282.0,628418.0,627093.0,636838.0,648674.0,658704.0,663117.0,663942.0,667951.0,668354.0,666832.0,660203.0,664070.0,675589.0,692223.0,704673.0,707904.0,711035.0,709508.0,709283.0,714540.0,718850.0
394865,16,"Minneapolis, MN",msa,MN,244995.0,245786.0,248642.0,250844.0,252104.0,253250.0,255082.0,259437.0,261353.0,262673.0,262653.0,263732.0,265364.0,265194.0,266171.0,267283.0,270393.0,270728.0,272151.0,274255.0,278670.0,277929.0,276500.0,278749.0,286449.0,293319.0,297887.0,300459.0,301517.0,301004.0,300266.0,302355.0,307194.0,312695.0,317930.0,319696.0,322522.0,325301.0,327842.0,328399.0,326305.0,324809.0,324512.0,327037.0,333894.0,340678.0,346812.0,347168.0,345416.0,342473.0,340346.0,337533.0,333139.0,332606.0,332432.0,333753.0,332534.0,335345.0,341744.0,346852.0,351577.0,351840.0,351590.0,348830.0,344686.0,342013.0,343495.0,344778.0,349299.0,350866.0,354926.0,356369.0,357343.0,358586.0,359915.0,360696.0
395056,17,"San Diego, CA",msa,CA,563512.0,566048.0,563845.0,558623.0,554303.0,557259.0,562472.0,563853.0,565935.0,565397.0,570302.0,568424.0,570261.0,568642.0,572142.0,577533.0,579279.0,583974.0,584319.0,588647.0,586817.0,579837.0,581978.0,593254.0,612117.0,630316.0,639653.0,,649601.0,651983.0,664006.0,678887.0,696465.0,712718.0,728567.0,736810.0,732904.0,734503.0,740065.0,753906.0,760314.0,767708.0,777619.0,796787.0,819891.0,836808.0,834182.0,819795.0,799826.0,791956.0,788840.0,785040.0,780673.0,776544.0,779982.0,790433.0,802212.0,815569.0,822899.0,835243.0,849039.0,857316.0,857766.0,856228.0,848568.0,846800.0,849538.0,863101.0,875125.0,879789.0,888604.0,890429.0,885074.0,877313.0,878580.0,883649.0
395148,18,"Tampa, FL",msa,FL,199777.0,199664.0,199913.0,201395.0,202596.0,203606.0,205176.0,206111.0,207590.0,209193.0,211723.0,213977.0,214960.0,215409.0,215760.0,216577.0,218197.0,220786.0,223805.0,226077.0,228445.0,229681.0,230720.0,233150.0,237740.0,243639.0,247816.0,251232.0,252863.0,255777.0,257713.0,260627.0,262926.0,268517.0,275967.0,282085.0,287914.0,292399.0,297679.0,303346.0,309157.0,317555.0,325740.0,334522.0,341531.0,347636.0,353066.0,356302.0,354071.0,351054.0,349620.0,348353.0,346172.0,342448.0,345119.0,348482.0,352166.0,353069.0,353499.0,354925.0,357186.0,356764.0,357143.0,359591.0,361432.0,362619.0,363394.0,366595.0,367537.0,367056.0,367337.0,366772.0,364290.0,362043.0,364474.0,363659.0
394530,19,"Denver, CO",msa,CO,393259.0,391673.0,392472.0,391846.0,392619.0,392534.0,392443.0,394148.0,395380.0,399252.0,400848.0,404185.0,404303.0,405191.0,406097.0,408966.0,409156.0,411544.0,413923.0,422734.0,424181.0,421093.0,417716.0,424642.0,435731.0,446387.0,454706.0,459053.0,460848.0,458710.0,462515.0,472791.0,489662.0,504679.0,516663.0,523679.0,528774.0,531800.0,533260.0,536784.0,541986.0,548010.0,557430.0,570325.0,587083.0,595274.0,594888.0,589658.0,582848.0,581139.0,576460.0,572253.0,560364.0,551241.0,550045.0,552450.0,557996.0,561378.0,566059.0,567198.0,566807.0,566279.0,568193.0,565086.0,560986.0,557975.0,561218.0,568376.0,573041.0,574776.0,576814.0,577754.0,580791.0,577603.0,581171.0,583067.0
394358,20,"Baltimore, MD",msa,MD,259286.0,261525.0,261600.0,259371.0,256941.0,256367.0,255490.0,258193.0,261942.0,266326.0,268330.0,269179.0,269370.0,270936.0,271654.0,271609.0,272005.0,272781.0,274075.0,277660.0,285454.0,285014.0,281848.0,278272.0,288722.0,295050.0,302890.0,303424.0,302230.0,300587.0,299046.0,298487.0,293983.0,294809.0,297974.0,300851.0,302449.0,305560.0,311782.0,310983.0,310191.0,309663.0,311181.0,313132.0,315683.0,322160.0,324650.0,323589.0,322422.0,323882.0,322970.0,318549.0,314741.0,313516.0,316717.0,319726.0,324357.0,328631.0,332571.0,336960.0,338794.0,343246.0,342212.0,344367.0,340096.0,342121.0,343266.0,348593.0,351333.0,355116.0,359517.0,361019.0,360469.0,361169.0,363355.0,365546.0
395121,21,"St. Louis, MO",msa,MO,165606.0,167372.0,169206.0,169925.0,169871.0,172055.0,172341.0,174287.0,172970.0,173108.0,173337.0,172967.0,173647.0,172622.0,174904.0,176256.0,176982.0,177377.0,175341.0,177772.0,180559.0,184444.0,185341.0,187394.0,188891.0,192560.0,194705.0,198017.0,197779.0,194557.0,194162.0,192595.0,194271.0,194518.0,198842.0,202510.0,205440.0,208573.0,208907.0,208968.0,206572.0,205293.0,205849.0,206084.0,209952.0,210569.0,216804.0,217872.0,220672.0,218661.0,218261.0,216663.0,214130.0,210361.0,210214.0,210281.0,214880.0,214333.0,221090.0,225285.0,231428.0,229895.0,226565.0,222825.0,219618.0,217701.0,218628.0,222343.0,226300.0,230411.0,234200.0,237844.0,238733.0,238285.0,242784.0,247972.0
394943,22,"Orlando, FL",msa,FL,227683.0,228961.0,229441.0,231701.0,232310.0,233066.0,234829.0,235269.0,235739.0,236130.0,238277.0,240955.0,241555.0,242468.0,242886.0,243159.0,245488.0,247731.0,251066.0,251468.0,254543.0,255561.0,257139.0,257790.0,262374.0,265175.0,268339.0,270194.0,273166.0,275601.0,275957.0,278206.0,282190.0,286835.0,293997.0,301515.0,309667.0,314284.0,319306.0,325222.0,331899.0,336989.0,341127.0,348924.0,356172.0,364842.0,369234.0,369184.0,366980.0,362941.0,363207.0,363269.0,360970.0,359088.0,359721.0,365002.0,369200.0,373277.0,375576.0,378723.0,377914.0,377596.0,378372.0,380948.0,383264.0,378988.0,379849.0,382343.0,387741.0,386976.0,387020.0,385726.0,386452.0,386154.0,389652.0,390344.0
394458,23,"Charlotte, NC",msa,NC,214095.0,214681.0,215188.0,215746.0,215824.0,216865.0,218828.0,221052.0,224714.0,226475.0,229736.0,232205.0,231355.0,233283.0,234497.0,237443.0,239849.0,241368.0,244895.0,245459.0,249356.0,245334.0,245344.0,247047.0,256440.0,262516.0,268860.0,272493.0,274663.0,275818.0,276440.0,279639.0,283273.0,288632.0,292598.0,297298.0,301503.0,308391.0,314659.0,320414.0,325112.0,329087.0,332401.0,333729.0,340270.0,348698.0,356596.0,357460.0,354033.0,351420.0,347260.0,345937.0,340378.0,343594.0,341017.0,343880.0,342473.0,346355.0,353073.0,355881.0,360889.0,358495.0,362793.0,359329.0,357816.0,355378.0,361718.0,369453.0,375247.0,375117.0,376980.0,379151.0,380215.0,381290.0,381658.0,380326.0
395055,24,"San Antonio, TX",msa,TX,210746.0,209638.0,210214.0,209606.0,210038.0,209130.0,209991.0,212229.0,214397.0,216302.0,217081.0,218852.0,219759.0,219470.0,221271.0,220085.0,220813.0,220755.0,223368.0,225583.0,227345.0,227810.0,228159.0,233096.0,238708.0,244426.0,248312.0,251318.0,252789.0,252706.0,253958.0,255181.0,258843.0,262698.0,268137.0,274390.0,279373.0,283683.0,288503.0,292709.0,295191.0,296288.0,298358.0,303029.0,309486.0,316505.0,320385.0,320667.0,317754.0,316510.0,316944.0,314677.0,311774.0,307173.0,306922.0,304475.0,304490.0,304830.0,304080.0,305428.0,304171.0,304665.0,303218.0,302992.0,303266.0,302825.0,302149.0,302986.0,304813.0,305408.0,304379.0,306015.0,306083.0,305598.0,305842.0,307469.0
394998,25,"Portland, OR",msa,OR,378381.0,375397.0,377306.0,376162.0,377302.0,374823.0,378327.0,380394.0,383658.0,384838.0,386003.0,386731.0,387471.0,386652.0,389107.0,391415.0,393999.0,396837.0,398816.0,402089.0,402345.0,400428.0,401701.0,405924.0,414496.0,423765.0,432697.0,437656.0,439139.0,441556.0,448249.0,456125.0,465220.0,473840.0,482008.0,486684.0,491759.0,494716.0,499868.0,501804.0,506573.0,507854.0,509218.0,516663.0,525384.0,535541.0,538502.0,539447.0,533384.0,528996.0,524386.0,523112.0,514688.0,505139.0,503082.0,506499.0,512874.0,516749.0,521843.0,528147.0,528777.0,531337.0,529379.0,529307.0,524579.0,520128.0,520725.0,522877.0,529565.0,533052.0,536285.0,537618.0,538121.0,538793.0,540043.0,540007.0
395045,26,"Sacramento, CA",msa,CA,386627.0,385044.0,383405.0,384918.0,384167.0,385394.0,385495.0,387213.0,392831.0,396940.0,400359.0,399782.0,400864.0,400123.0,400393.0,401379.0,402505.0,402972.0,403790.0,411497.0,415950.0,415680.0,415339.0,422953.0,435684.0,447350.0,454267.0,459609.0,463001.0,466974.0,472088.0,482325.0,493550.0,506767.0,516657.0,523195.0,526688.0,528163.0,530657.0,534861.0,537268.0,540203.0,546511.0,560029.0,570113.0,575403.0,570675.0,566197.0,554960.0,546743.0,537773.0,534955.0,526486.0,523976.0,520516.0,520520.0,519339.0,520995.0,527047.0,536313.0,540527.0,545123.0,546842.0,547009.0,547838.0,546077.0,549854.0,549936.0,552691.0,555630.0,558433.0,559128.0,558170.0,557882.0,559606.0,562269.0
394982,27,"Pittsburgh, PA",msa,PA,153755.0,153359.0,152304.0,152827.0,154294.0,154198.0,153939.0,152201.0,153398.0,155608.0,157323.0,159233.0,160764.0,160466.0,160304.0,160446.0,160939.0,161339.0,160799.0,163557.0,169950.0,169880.0,168455.0,168004.0,171683.0,176266.0,176573.0,178734.0,177831.0,177202.0,176577.0,180979.0,182492.0,187067.0,190343.0,195835.0,196941.0,196701.0,193997.0,192769.0,191518.0,191835.0,191207.0,191010.0,192598.0,196625.0,199733.0,201966.0,201384.0,198473.0,196822.0,193837.0,190772.0,187336.0,187025.0,188096.0,190311.0,191164.0,197100.0,200592.0,204560.0,203781.0,200882.0,197992.0,196313.0,195605.0,200267.0,203032.0,206475.0,208318.0,208751.0,212508.0,211878.0,210110.0,210944.0,209427.0
394466,28,"Cincinnati, OH",msa,OH,157421.0,158188.0,159997.0,161977.0,161006.0,161167.0,162681.0,165472.0,166710.0,167208.0,167635.0,168022.0,167816.0,168929.0,169033.0,169504.0,169320.0,171031.0,172252.0,176569.0,177652.0,177174.0,176063.0,178147.0,182844.0,185463.0,188819.0,191014.0,192987.0,191731.0,190717.0,188735.0,191528.0,194277.0,202311.0,206531.0,210980.0,211859.0,214231.0,217388.0,220320.0,219705.0,217863.0,216451.0,219452.0,224200.0,228207.0,227088.0,224520.0,222483.0,222945.0,215397.0,213864.0,209434.0,217296.0,218469.0,227405.0,232883.0,236715.0,239136.0,239736.0,240270.0,241319.0,243083.0,245283.0,243289.0,245920.0,247977.0,250000.0,251633.0,252743.0,258026.0,255977.0,259816.0,259128.0,263104.0
394355,29,"Austin, TX",msa,TX,311688.0,308516.0,309894.0,308724.0,310439.0,309580.0,306370.0,306755.0,309899.0,318793.0,326740.0,328133.0,325867.0,323468.0,325745.0,327003.0,329746.0,327751.0,332623.0,334428.0,338610.0,336240.0,337538.0,344804.0,353920.0,363965.0,369435.0,377115.0,381484.0,384784.0,397850.0,419048.0,447490.0,464503.0,476995.0,479514.0,479973.0,475917.0,470285.0,472376.0,475723.0,485768.0,496354.0,514735.0,533599.0,551476.0,553343.0,543665.0,525849.0,515414.0,506678.0,498575.0,482964.0,476061.0,466915.0,464489.0,459277.0,461013.0,465613.0,467022.0,468900.0,468034.0,465806.0,460167.0,458413.0,455387.0,459015.0,455282.0,459583.0,460600.0,464338.0,462312.0,459691.0,461767.0,460984.0,461439.0
394775,30,"Las Vegas, NV",msa,NV,262744.0,265308.0,268706.0,269438.0,270153.0,271140.0,272149.0,274468.0,274060.0,275097.0,273740.0,274940.0,275564.0,277891.0,278751.0,279326.0,280224.0,281746.0,284937.0,287595.0,288262.0,288405.0,290149.0,293533.0,296194.0,298697.0,302365.0,307559.0,310737.0,314721.0,318410.0,323878.0,329196.0,335876.0,342823.0,351151.0,358407.0,364180.0,368138.0,372680.0,378666.0,386144.0,397340.0,408733.0,420369.0,427210.0,429490.0,424427.0,413621.0,404928.0,399816.0,394268.0,387576.0,381899.0,380552.0,382337.0,384560.0,388266.0,390919.0,394603.0,397116.0,397174.0,399302.0,399139.0,402346.0,402617.0,409134.0,412885.0,416628.0,417470.0,418850.0,419462.0,419209.0,418034.0,419974.0,421568.0
394735,31,"Kansas City, MO",msa,MO,190944.0,191068.0,192011.0,195577.0,197039.0,198876.0,198863.0,203090.0,205725.0,209875.0,210189.0,209155.0,207958.0,206579.0,205297.0,203313.0,203999.0,206018.0,210233.0,215906.0,219110.0,218165.0,216912.0,219984.0,226683.0,234437.0,238631.0,240782.0,238526.0,239442.0,241193.0,242502.0,244235.0,246423.0,250111.0,253327.0,254056.0,256458.0,256548.0,258471.0,259654.0,259547.0,261313.0,265454.0,271898.0,280963.0,287019.0,289173.0,286853.0,284305.0,283013.0,279119.0,275779.0,272078.0,272521.0,272402.0,275352.0,278711.0,283396.0,287756.0,290540.0,290438.0,288482.0,288608.0,289066.0,288620.0,287445.0,285565.0,291359.0,294766.0,301628.0,302046.0,302674.0,303814.0,306382.0,310297.0
394492,32,"Columbus, OH",msa,OH,177216.0,177592.0,177571.0,179418.0,179252.0,176673.0,177183.0,177707.0,183196.0,185784.0,190182.0,188517.0,186751.0,183517.0,184158.0,184544.0,184940.0,186338.0,187741.0,193326.0,196329.0,197935.0,194609.0,196940.0,201693.0,207125.0,209700.0,210331.0,210343.0,209528.0,209036.0,212002.0,217526.0,223975.0,228503.0,231922.0,236271.0,240223.0,240796.0,240531.0,238655.0,239170.0,237111.0,237531.0,243022.0,251540.0,259788.0,263056.0,260859.0,259215.0,255027.0,254945.0,253001.0,250743.0,253711.0,255034.0,262909.0,266019.0,270233.0,271430.0,273477.0,273163.0,271787.0,267078.0,267610.0,267009.0,271123.0,272816.0,276082.0,278716.0,281929.0,283956.0,283620.0,281062.0,280911.0,281148.0
