Date,House_Index_diff1,CPI_diff1,Poverty_Rate_diff1,Unemployment_Rate,Median_Household_Income_diff1,Population_diff1,Interest_Rate_diff1,Mortgage_Rate_diff1,GDP_diff1,Unemployment_Rate_lag3,Median_Household_Income_diff1_lag5,Population_diff1_lag3,Interest_Rate_diff1_lag1,Mortgage_Rate_diff1_lag2,Mortgage_Rate_diff1_lag1,GDP_diff1_lag1,CPI_diff1_roll_mean_4,CPI_diff1_roll_std_4,Poverty_Rate_diff1_roll_mean_4,Poverty_Rate_diff1_roll_std_4,Unemployment_Rate_roll_mean_4,Unemployment_Rate_roll_std_4,Median_Household_Income_diff1_roll_mean_4,Median_Household_Income_diff1_roll_std_4,Population_diff1_roll_mean_4,Population_diff1_roll_std_4,Interest_Rate_diff1_roll_mean_4,Interest_Rate_diff1_roll_std_4,Mortgage_Rate_diff1_roll_mean_4,Mortgage_Rate_diff1_roll_std_4,GDP_diff1_roll_mean_4,GDP_diff1_roll_std_4,PriceToIncome_diff1,Recession
1988-01-01,3.240000000000009,0.14999999999999147,0.0,2.7,-1007.5,0.0,-0.45999999999999996,-0.8774999999999995,65.37800000000061,2.7,1397.5,0.0,0.71,0.4455000000000009,0.9819999999999993,123.4389999999994,1.1499999999999986,0.7449832212875717,0.0,0.0,2.7,0.0,-1007.5,0.0,0.0,0.0,0.10000000000000009,0.4910532897082892,0.2946249999999999,0.8125263457267088,87.80400000000009,25.004986049452366,7.290763119504814e-05,0
1988-04-01,3.5999999999999943,1.3500000000000085,0.0,2.7,-650.0,0.0,0.040000000000000036,-0.18050000000000033,116.66399999999976,2.7,1397.5,0.0,-0.45999999999999996,0.9819999999999993,-0.8774999999999995,65.37800000000061,1.1875,0.7520804478245714,0.0,0.0,2.7,0.0,-918.125,178.75000000000085,0.0,0.0,0.125,0.48266620626129025,0.0923750000000001,0.8023399502912296,95.96900000000005,28.446081639948844,7.274797570850202e-05,0
1988-07-01,2.719999999999999,1.0499999999999972,0.0,2.7,-650.0,0.0,0.8799999999999999,0.23000000000000043,92.79899999999998,2.7,-1007.5,0.0,0.040000000000000036,-0.8774999999999995,-0.18050000000000033,116.66399999999976,1.125,0.7500000000000057,0.0,0.0,2.7,0.0,-828.75,206.40272123529198,0.0,0.0,0.2925,0.6189978459844049,0.03849999999999998,0.777577756026152,99.56999999999994,26.311425287631998,5.9893186320957676e-05,0
1988-10-01,2.430000000000007,2.299999999999997,0.0,2.7,-650.0,0.0,0.5500000000000007,-0.12950000000000017,116.67399999999998,2.7,-1007.5,0.0,0.8799999999999999,-0.18050000000000033,0.23000000000000043,92.79899999999998,1.2124999999999986,0.8863548950617947,0.0,0.0,2.7,0.0,-739.375,178.75000000000085,0.0,0.0,0.25250000000000017,0.5873882872512864,-0.2393749999999999,0.4629813486164064,97.87875000000008,24.414815520840012,5.638385864878675e-05,0
1989-01-01,2.1999999999999886,1.2999999999999972,0.0,2.7,-650.0,0.0,0.8199999999999985,0.4275000000000002,111.74399999999969,2.7,-1007.5,0.0,0.5500000000000007,0.23000000000000043,-0.12950000000000017,116.67399999999998,1.5,0.549241901776135,0.0,0.0,2.7,0.0,-650.0,0.0,0.0,0.0,0.5724999999999998,0.3829164399709152,0.08687500000000004,0.291443354988009,109.47024999999985,11.354067828315923,5.3763440860214945e-05,0
1989-04-01,2.5,2.299999999999997,0.0,2.7,-352.5,0.0,0.7200000000000006,0.3200000000000003,101.21000000000004,2.7,-1007.5,0.0,0.8199999999999985,-0.12950000000000017,0.4275000000000002,111.74399999999969,1.7374999999999972,0.6574889099191459,0.0,0.0,2.7,0.0,-575.625,148.75000000000105,0.0,0.0,0.7424999999999999,0.14430869689661674,0.2120000000000002,0.24155779156687654,105.60674999999992,10.700774594236881,5.1632500558023006e-05,0
1989-07-01,1.8400000000000034,1.2000000000000028,0.0,2.7,-352.5,0.0,-0.5999999999999996,-1.1675000000000004,82.90200000000004,2.7,-650.0,0.0,0.7200000000000006,0.4275000000000002,0.3200000000000003,101.21000000000004,1.7749999999999986,0.6075908711186043,0.0,0.0,2.7,0.0,-501.25,171.7617050839146,0.0,0.0,0.37250000000000005,0.657843699774751,-0.13737500000000002,0.7278954108707286,103.13249999999994,14.949908483554815,4.1080015794395285e-05,0
1989-10-01,0.9099999999999966,2.500000000000014,0.0,2.7,-352.5,0.0,-0.40000000000000036,0.0649999999999995,51.8720000000003,2.7,-650.0,0.0,-0.5999999999999996,0.3200000000000003,-1.1675000000000004,82.90200000000004,1.8250000000000028,0.6701989754294406,0.0,0.0,2.7,0.0,-426.875,148.75000000000105,0.0,0.0,0.1349999999999998,0.738895572233767,-0.0887500000000001,0.7350581042792923,86.93200000000002,26.23573344378467,2.57412306070954e-05,0
1990-01-01,0.2600000000000051,1.6999999999999886,0.0,2.7,-352.5,0.0,-0.6099999999999994,-0.05250000000000021,125.46399999999994,2.7,-650.0,0.0,-0.40000000000000036,-1.1675000000000004,0.0649999999999995,51.8720000000003,1.9250000000000007,0.5909032633745321,0.0,0.0,2.7,0.0,-352.5,0.0,0.0,0.0,-0.2224999999999997,0.6357344833602574,-0.2087500000000002,0.6578072792746115,90.36200000000008,31.021289506831558,1.4919986688239533e-05,0
1990-04-01,0.29999999999999716,1.9000000000000057,0.1750000000000007,2.6,770.0,17.440878048779723,0.02999999999999936,0.47499999999999964,87.32700000000023,2.7,-650.0,0.0,-0.6099999999999994,0.0649999999999995,-0.05250000000000021,125.46399999999994,1.8250000000000028,0.5377421934967286,0.04375000000000018,0.08750000000000036,2.6750000000000003,0.05000000000000008,-71.875,561.2500000000002,4.360219512194931,8.720439024389862,-0.395,0.299388265189758,-0.17000000000000037,0.702391747293963,86.89125000000013,30.167912902894997,-1.7690059647649126e-05,0
1990-07-01,-0.539999999999992,1.799999999999983,0.17499999999999893,3.2,770.0,17.440878048780178,-0.10999999999999943,-0.3349999999999991,55.08799999999974,2.7,-352.5,0.0,0.02999999999999936,-0.05250000000000021,0.47499999999999964,87.32700000000023,1.9749999999999979,0.35939764421414255,0.08749999999999991,0.1010362971081844,2.8000000000000003,0.270801280154532,208.75,648.0756771653552,8.720439024389975,10.06949563636654,-0.27249999999999996,0.2875615876063184,0.038124999999999964,0.33616324779289325,79.93775000000005,34.31441316585008,-3.1251836856770014e-05,1
1990-10-01,-1.3400000000000034,2.5,0.1750000000000007,3.4,770.0,17.440878048781087,-0.040000000000000924,0.14250000000000007,-10.38299999999981,2.7,-352.5,0.0,-0.10999999999999943,0.47499999999999964,-0.3349999999999991,55.08799999999974,1.9749999999999943,0.35939764421413567,0.1312500000000001,0.08750000000000006,2.9749999999999996,0.38622100754188216,489.375,561.2500000000002,13.080658536585247,8.720439024390165,-0.1825000000000001,0.29067450295247116,0.05750000000000011,0.34043477104040476,64.37400000000002,57.543221882917365,-4.363852831048643e-05,1
1991-01-01,0.539999999999992,0.9000000000000057,0.17499999999999893,4.2,770.0,17.440878048780178,-1.1999999999999993,-0.5400000000000009,30.44499999999971,2.6,-352.5,17.440878048779723,-0.040000000000000924,-0.3349999999999991,0.14250000000000007,-10.38299999999981,1.7749999999999986,0.6601767440112762,0.17499999999999982,5.944274111531574e-16,3.35,0.6608075867199669,770.0,0.0,17.44087804878029,9.733397733306593e-08,-0.33000000000000007,0.5828092884183177,-0.06437500000000007,0.4594125551542243,40.619249999999965,41.21368504412906,-1.1961233148649044e-05,1
1991-04-01,0.15000000000000568,1.0,0.15000000000000036,4.1,-200.0,17.440878048780178,-1.0,-0.14499999999999957,91.6840000000002,3.2,-352.5,17.440878048780178,-1.1999999999999993,0.14250000000000007,-0.5400000000000009,30.44499999999971,1.5499999999999972,0.75055534994651,0.16874999999999973,0.012499999999999584,3.725,0.4991659710623977,527.5,485.00000000000034,17.440878048780405,9.733397733244694e-08,-0.5874999999999999,0.5980732953966981,-0.21937499999999988,0.2902037717995179,41.70849999999996,42.88337838448211,7.815298485617291e-06,0
1991-07-01,-0.8100000000000023,0.8000000000000114,0.15000000000000036,4.5,-200.0,17.440878048781087,-0.08999999999999986,0.08249999999999957,79.07499999999982,3.4,770.0,17.440878048781087,-1.0,-0.5400000000000009,-0.14499999999999957,91.6840000000002,1.3000000000000043,0.8041558721209846,0.1625000000000001,0.014433756729740333,4.05,0.46547466812563126,285.0,560.0297611139373,17.440878048780633,9.733397733280243e-08,-0.5825,0.603455328366013,-0.11500000000000021,0.309212709958695,47.70524999999998,46.869864820052534,-7.853178354169264e-06,0
1991-10-01,1.6000000000000085,2.049999999999983,0.15000000000000036,4.6,-200.0,17.440878048780178,-0.6100000000000003,-0.7199999999999989,58.603000000000065,4.2,770.0,17.440878048780178,-0.08999999999999986,-0.14499999999999957,0.08249999999999957,79.07499999999982,1.1875,0.580768169467519,0.15625,0.012499999999999284,4.35,0.23804761428476146,42.5,485.00000000000034,17.440878048780405,9.733397733244694e-08,-0.7249999999999999,0.4891148467725479,-0.33062499999999995,0.36541286581071497,64.95174999999995,26.7401184412113,3.168778975258849e-05,0
1992-01-01,0.30999999999998806,-0.04999999999998295,0.15000000000000036,5.3,-200.0,17.440878048780178,-1.1799999999999997,-0.4230000000000018,98.5619999999999,4.1,770.0,17.440878048780178,-0.6100000000000003,0.08249999999999957,-0.7199999999999989,58.603000000000065,0.9500000000000028,0.8631338250815889,0.15000000000000036,0.0,4.625,0.4991659710623979,-200.0,0.0,17.440878048780405,9.733397733244694e-08,-0.72,0.4827007354458866,-0.30137500000000017,0.3473003923118999,81.981,17.550436746702342,1.0634140764637394e-05,0
1992-04-01,-0.8199999999999932,0.19999999999998863,0.07499999999999929,4.8,-1805.0,17.440878048781087,-0.30000000000000027,0.42050000000000054,107.66100000000006,4.5,770.0,17.440878048781087,-1.1799999999999997,-0.7199999999999989,-0.4230000000000018,98.5619999999999,0.75,0.9371943946339596,0.1312500000000001,0.03750000000000053,4.8,0.35590260840104354,-601.25,802.5000000000002,17.440878048780633,9.733397733280243e-08,-0.545,0.4741659343872492,-0.16000000000000014,0.509429582965104,85.97524999999996,21.798712108363958,3.7783637794955955e-05,0
1992-07-01,0.8199999999999932,1.700000000000017,0.07499999999999929,5.1,-1805.0,17.440878048780178,-0.48,-0.724499999999999,95.8779999999997,4.6,-200.0,17.440878048780178,-0.30000000000000027,-0.4230000000000018,0.42050000000000054,107.66100000000006,0.9750000000000014,1.053960783584154,0.11249999999999982,0.04330127018922254,4.949999999999999,0.31091263510296047,-1002.5,926.6471820493496,17.440878048780405,9.733397733244694e-08,-0.6425000000000001,0.3802082762557031,-0.3617499999999998,0.5402460087774824,90.17599999999993,21.644224433629667,6.891576069085093e-05,0
1992-10-01,0.11000000000001364,1.6499999999999773,0.07500000000000107,4.9,-1805.0,17.440878048780178,-0.1499999999999999,-0.040000000000000924,114.16200000000026,5.3,-200.0,17.440878048780178,-0.48,0.42050000000000054,-0.724499999999999,95.8779999999997,0.875,0.929605651158952,0.09375,0.037500000000000235,5.025,0.22173557826083456,-1403.75,802.5000000000002,17.440878048780405,9.733397733244694e-08,-0.5275,0.45543934832203475,-0.1917500000000003,0.4950344264122781,104.06574999999998,8.410124865303985,6.0568749489945794e-05,0
1993-01-01,-0.23000000000000398,1.3500000000000227,0.07499999999999929,5.1,-1805.0,17.440878048781087,-0.08000000000000007,-0.09549999999999947,48.65599999999995,4.8,-200.0,17.440878048781087,-0.1499999999999999,-0.724499999999999,-0.040000000000000924,114.16200000000026,1.2250000000000014,0.7005949852327963,0.07499999999999973,2.972137055765787e-16,4.975,0.1499999999999998,-1805.0,0.0,17.440878048780633,9.733397733280243e-08,-0.25250000000000006,0.17727097901235792,-0.10987499999999972,0.4705141469711613,91.58924999999999,29.605672444933123,5.829846297280249e-05,0
1993-04-01,0.20000000000000284,1.049999999999983,-0.15000000000000036,4.4,1060.0,17.440878048780178,-0.06000000000000005,-0.5205000000000011,79.48000000000047,5.1,-200.0,17.440878048780178,-0.08000000000000007,-0.040000000000000924,-0.09549999999999947,48.65599999999995,1.4375,0.3010398644698123,0.018749999999999822,0.11250000000000013,4.875,0.3304037933599832,-1088.75,1432.5,17.440878048780405,9.733397733244694e-08,-0.1925,0.19551214796017105,-0.3451250000000001,0.3317105603283274,84.5440000000001,27.804544712450696,-3.351295897681167e-05,0
1993-07-01,0.01999999999999602,0.3499999999999943,-0.14999999999999858,4.8,1060.0,17.440878048780178,0.10000000000000009,-0.26599999999999824,73.15899999999965,4.9,-1805.0,17.440878048780178,-0.06000000000000005,-0.09549999999999947,-0.5205000000000011,79.48000000000047,1.0999999999999943,0.5567764362830013,-0.037499999999999645,0.1299038105676656,4.8,0.29439202887759464,-372.5,1654.108521228278,17.440878048780405,9.733397733244694e-08,-0.04749999999999999,0.10563301251660474,-0.23049999999999993,0.2159286147472506,78.86425000000008,27.027137897244614,-3.5473594696969245e-05,0
1993-10-01,0.539999999999992,1.1000000000000227,-0.15000000000000036,4.5,1060.0,17.440878048781087,-0.06999999999999984,-0.3719999999999999,131.64000000000033,5.1,-1805.0,17.440878048781087,0.10000000000000009,-0.5205000000000011,-0.26599999999999824,73.15899999999965,0.9625000000000057,0.4289036410819367,-0.09375,0.11249999999999954,4.7,0.31622776601683766,343.75,1432.5,17.440878048780633,9.733397733280243e-08,-0.02749999999999997,0.08539125638299573,-0.31349999999999967,0.17893341405860103,83.2337500000001,34.90165736632976,-2.4963193482814864e-05,0
1994-01-01,0.19000000000001194,0.5999999999999943,-0.15000000000000036,4.6,1060.0,17.440878048780178,0.05999999999999961,0.22599999999999998,101.91399999999976,4.4,-1805.0,17.440878048780178,-0.06999999999999984,-0.26599999999999824,-0.3719999999999999,131.64000000000033,0.7749999999999986,0.36170890690351754,-0.1499999999999999,2.1507973566265075e-09,4.575,0.17078251276599343,1060.0,0.0,17.440878048780405,9.733397733244694e-08,0.007499999999999951,0.0853912563829956,-0.2331249999999998,0.3233920157229199,96.54825000000005,26.448719973753125,-3.0112751981972675e-05,0
