Date,ZHVI_pct_change,prev_qtr_change,CPI,Median_Household_Income,ma2q_price_change,ma2q_price_change_std,population_momentum,population_momentum_std,real_mortgage_rate,affordability_pressure_std,affordability_pressure,affordability_change,ma4q_price_change,zhvi_approx,price_to_income,hot_market,pca_component_1,pca_component_2,pca_component_3,pca_component_4,pca_component_5
2012-07-01,1.7929213045371206,1.395073499166788,243.232,62302.35681945996,0.8129078278567348,-0.15817896233854692,0.6225717003337128,1.0015352732537053,3.5298130362579574,1.7756155290667208,0.049601004362468615,0.049601004362468615,0.03389549075903686,483359.9342680209,7.758292927323816,0,-1.3671445230095607,2.8986180616708053,-2.877987596113158,-2.0036818739615363,-3.681096707317817
2012-10-01,2.1903015433144546,1.7929213045371206,243.49816666666663,60584.97329681778,1.5939974018519543,0.19281480288351546,0.6225717003337128,1.0015352732537053,3.3384619729137635,1.8209269102216312,0.05087058453390414,0.05087058453390414,0.6656939400835062,493946.9743680571,8.152961823522032,0,-1.0152822021449481,3.786870976362764,-3.0526328948501997,-2.239945627420573,-4.47638673611882
2013-01-01,1.8638289713655665,2.1903015433144546,244.475,60214.6360479471,1.9916114239257876,0.3714883473259831,0.6225717003337128,1.0015352732537053,3.487788996853196,0.894149872519072,0.02490320679306013,0.02490320679306013,1.4022596258912614,503153.30117951264,8.355996717789125,0,-0.9029976125850143,2.1503878521350015,-2.727506017464533,-0.34408070083105674,-2.306129682817782
2013-04-01,1.8951862101837855,1.8638289713655665,245.6085,61567.548754222335,2.0270652573400105,0.38742003415924,0.622191252042903,1.0006302398922058,3.6699863074884513,-0.11738634236903789,-0.0034390394236326616,-0.0034390394236326616,1.8105313295959826,512688.99315955123,8.327260115652903,0,-0.7981900281823844,0.325844799403125,-2.158808004728574,0.9832492093051687,-1.1502814498431004
2013-07-01,2.0800482967781697,1.8951862101837855,247.008,64008.20860963295,1.879507590774676,0.32111288745103755,0.622191252042903,1.0006302398922058,4.42314239354471,-0.6414600660212645,-0.018123067827987338,-0.018123067827987338,1.935559507350232,523353.1718295356,8.176344615755632,0,0.40169732291171245,-1.242951094873788,-1.9340659300415446,2.3913101447692324,-0.14519761706396056
2013-10-01,2.0377881622120064,2.0800482967781697,247.4288333333333,66703.64256368113,1.9876172534809777,0.36969350974264203,0.622191252042903,1.0006302398922058,4.285357510220816,-0.7389509814714119,-0.02085466704204464,-0.02085466704204464,2.0073412554104944,534018.0008116389,8.005829671173034,0,-0.6808063469991764,-0.6874907848744715,-2.1340175164866744,1.7409609984819137,-0.4932529057210435
2014-01-01,1.4865338005086717,2.0377881622120064,248.635,68842.66671679867,2.058918229495088,0.401733622513823,0.622191252042903,1.0006302398922058,4.34198394518867,-0.5895194921194992,-0.016667744219704073,-0.016667744219704073,1.9692129101348823,541956.3588945046,7.872390549947404,0,-0.07315447617541719,-1.5920079466885522,-1.6547178863009253,1.0534766851063408,-1.0388129532669057
2014-04-01,1.2201916259853007,1.4865338005086717,250.2815,70015.11717835604,1.762160981360339,0.2683815111202699,0.4621223864607782,0.6198487592319792,4.211640452183048,-0.16410638832930288,-0.004748088992369559,-0.004748088992369559,1.8748891174206586,548569.2650022302,7.835011739033565,0,0.49430112571154833,-0.5928839094570917,-1.5030256985171173,1.347485459639395,-1.3548393172626212
2014-07-01,0.4264140546889949,1.2201916259853007,250.48,70426.43468462182,1.353362713246986,0.0846821658487095,0.4621223864607782,0.6198487592319792,4.121777108433735,-0.051791934598127434,-0.0016011488685357955,-0.0016011488685357955,1.7061404713710373,550908.4414479039,7.822466718852646,0,0.012594868105209588,-0.46795252435351403,-1.4025155142964552,0.39357914919811576,-1.8979152196781317
2014-10-01,0.4547812957937047,0.4264140546889949,249.60816666666665,70310.70484894906,0.8233028403371478,-0.15350781489079868,0.4621223864607782,0.6198487592319792,3.957025413480285,0.22667700812863006,0.006201276019768276,0.006201276019768276,1.2927319108487436,553413.8699965575,7.870975994131702,0,-0.7327576843675038,0.08043116713071516,-1.340214803433055,-0.766567887963383,-3.127401782138062
2015-01-01,0.5054765784839432,0.4547812957937047,248.556,69927.47357226106,0.4405976752413498,-0.3254818513381566,0.4621223864607782,0.6198487592319792,3.71698440149885,0.3823428308995428,0.010562878710370205,0.010562878710370205,0.8969801942441682,556211.2474914717,7.954116158889951,0,-0.9471271116303907,0.27479807141067614,-1.5739963577194471,-0.5497496504179997,-3.4670057573796993
2015-04-01,0.3882882311909474,0.5054765784839432,251.3795,69560.32804733106,0.480128937138824,-0.30771791373186763,0.5052343042451612,0.7224059918851765,3.827112939829752,0.33304008338971974,0.00918146439369405,0.00918146439369405,0.6517158887379861,558370.9503060414,8.027146593186105,0,-0.32332000455180776,-0.08142593473280509,-0.7843773338118161,-0.683331662934189,-3.0926372042247054
2015-10-01,0.9665933560468076,0.3849165291199163,251.41516666666664,70106.21432562068,0.38660238015543186,-0.34974540901124707,0.5052343042451612,0.7224059918851765,3.8935939868643006,0.04479692835450613,0.0011051757249902483,0.0011051757249902483,0.4333656586471281,565938.1635198111,8.072581995245265,0,-0.5176638992177949,-0.912998644439723,-0.8111455554450757,-0.24928668669882573,-2.914152642225296
2016-01-01,0.945237620802386,0.9665933560468076,251.7625,71649.01269645499,0.675754942583362,-0.21981057184389322,0.5052343042451612,0.7224059918851765,3.729266153301469,-0.4330592461051934,-0.012283882574026572,-0.012283882574026572,0.5613186737104039,571287.6239518785,7.973419345946471,0,0.4888436628315235,-1.7484058226514598,-0.769295981599821,0.06159882405077479,-1.823434373327003
2016-04-01,0.1676681350076592,0.945237620802386,254.40383333333327,74099.48719412104,0.9559154884245968,-0.09391642586456785,0.39002147666075127,0.44833076233258956,3.5789690534298413,-1.117057082143362,-0.03144882674048255,-0.03144882674048255,0.6712589342900146,572245.4912564881,7.722664662406589,0,0.9676482050766589,-2.8543181479597997,0.040645073849138506,0.9190675412066049,-0.7901811236014363
2016-07-01,0.1131380447426,0.1676681350076592,253.909,76993.66499675933,0.5564528779050226,-0.27342065994945103,0.39002147666075127,0.44833076233258956,3.4361595492760766,-1.297368164087529,-0.03650096526488045,-0.03650096526488045,0.6161039102441925,572892.9186164235,7.440779947811767,0,0.43554445250784285,-3.128093525890202,-0.051065772756874635,0.9506874928687433,-1.31040095394716
2016-10-01,0.8092627682199538,0.1131380447426,253.994,79751.98351613987,0.14040308987512962,-0.46037857935108273,0.39002147666075127,0.44833076233258956,3.802409396321666,-0.9501934134729249,-0.026773471461580045,-0.026773471461580045,0.5481592891498634,577529.1277085548,7.241564438227131,0,0.9542724968526297,-3.5412196744905002,0.09380634170974592,0.8265706657997036,-1.34153213143947
2017-01-01,1.4718260242875036,0.8092627682199538,254.965,81823.62103866675,0.4612004064812769,-0.31622371955338324,0.39002147666075127,0.44833076233258956,4.158446344934877,-0.3862635213334367,-0.010972712559697007,-0.010972712559697007,0.50882664219315,586029.35170801,7.162104833163942,0,1.525243998375531,-3.1114822148879737,-0.09776210818984728,0.5347736010566039,-1.7025339115005278
2017-04-01,0.9705871641110032,1.4718260242875036,255.4935,83053.760407842,1.1405443962537287,-0.010950786986150648,0.3455254400968055,0.3424809043685626,3.98205011695098,-0.18199278769312272,-0.005249248246223415,-0.005249248246223415,0.6404737430644294,591717.2773736108,7.124509166929188,0,1.2560505427402482,-1.6421955159518804,-0.33810158122168765,-0.23471892320632473,-1.973274119824196
2017-07-01,0.2269844584014801,0.9705871641110032,256.667,83898.86753230788,1.2212065941992534,0.02529592467224908,0.3455254400968055,0.3424809043685626,3.87330450738913,-0.27395525762857265,-0.007825945874290086,-0.007825945874290086,0.8412035003402654,593060.3836309252,7.068753143807916,0,1.392956082360157,-1.922605021301776,-0.23330995880361502,-0.08535841882417027,-1.8126333439072537
2017-10-01,0.9324369387955888,0.2269844584014801,258.2538333333334,84843.53975175181,0.5987858112562416,-0.2543977512274228,0.3455254400968055,0.3424809043685626,3.905561939783354,-0.06294820671661178,-0.0019137366005306244,-0.0019137366005306244,0.8696651037549854,598590.2977172629,7.055225412196495,0,1.3972792480768794,-2.056903005831782,-0.07866694459754112,0.03193100655162626,-2.0306153405500087
2018-01-01,1.2408733270745875,0.9324369387955888,260.1225,86369.00929032177,0.5797106985985344,-0.26296942576600096,0.3455254400968055,0.3424809043685626,4.248605066708502,-0.18996655536620813,-0.005472665345224947,-0.005472665345224947,0.9004586463988942,606018.0450600927,7.016614524580417,0,1.812187618229506,-2.6086486233622668,0.037535194491168336,0.1064995153348463,-1.859797843429485
2018-04-01,0.9328489178700884,1.2408733270745875,261.5203333333333,88519.76006200048,1.0866551329350882,-0.03516669776896257,0.25348633368671436,0.12353272172215295,4.5175776777752334,-0.536957437373766,-0.01519500733165935,-0.01519500733165935,0.8427204720956651,611671.2778355333,6.90999701543599,0,1.9514902069922795,-2.7935288121536974,0.7750703332769536,0.2907437536119278,-1.6694364063583607
2018-07-01,0.6952112216702444,0.9328489178700884,262.536,90795.85049531916,1.086861122472338,-0.035074133425918266,0.25348633368671436,0.12353272172215295,4.545467129263468,-0.6474316503824679,-0.018290385727018466,-0.018290385727018466,0.8332859105354364,615923.6851987796,6.7836105046511195,0,1.6564529737544342,-2.8661611391545105,0.7047079972961595,0.18435735370052422,-1.7463706356006503
2018-10-01,0.7213156853151492,0.6952112216702444,261.64000000000004,92523.6525205635,0.8140300697701663,-0.15767466689305712,0.25348633368671436,0.12353272172215295,4.764721556354225,-0.40849828212482436,-0.011595708608324373,-0.011595708608324373,0.9503426013526275,620366.4393496895,6.704949733926817,0,1.2844073654322459,-2.7296659527068985,0.7169428264590548,-0.3789541232631451,-2.5599202886350225
2019-01-01,0.8186077941142456,0.7213156853151492,263.2805,93079.28010557014,0.7082634534926968,-0.20520240777960144,0.25348633368671436,0.12353272172215295,4.3541928994992745,0.0827224197288833,0.0021678105556577343,0.0021678105556577343,0.8975622879825176,625444.807374275,6.719484794735178,0,0.4062081655773125,-1.3212173351591656,0.3295255008630073,0.04463440579901167,-2.552570824542123
2019-04-01,1.177798234693661,0.8186077941142456,265.5491666666667,92327.9387833752,0.7699617397146974,-0.17747740093046252,0.1457792193959473,-0.13268746393435435,3.990261236113784,0.7195672718695859,0.020011574659745346,0.020011574659745346,0.7919959047424321,632811.2852745125,6.853952266380045,0,0.4365567089621303,-0.00018887605567569099,0.7528098672289263,-0.5862793936183366,-3.8042895775442314
2019-07-01,0.4571635104277716,1.177798234693661,265.335,90794.21836781916,0.9982030144039533,-0.07491392159415372,0.1457792193959473,-0.13268746393435435,3.651338604991316,0.7741571802706024,0.021541130005442444,0.021541130005442444,0.8532332339483253,635704.2675606565,7.001594143201234,0,-0.2086340682541713,0.3922800456732248,1.306065419746071,-1.5324288555359562,-3.555829109503749
2019-10-01,0.7641179863549841,0.4571635104277716,265.3395,89125.39170205394,0.8174808725607163,-0.15612399933223092,0.1457792193959473,-0.13268746393435435,3.686860342455282,0.9514513477132643,0.026508737563615048,0.026508737563615048,0.7937213061377071,640561.7982091137,7.187197564870299,0,-0.341290329786997,0.10015819978000795,1.568780429607005,-1.9444613091024294,-3.5840705299036695
2020-01-01,1.662804601724721,0.7641179863549841,265.909,87954.29052690418,0.6106407483913778,-0.24907056576743897,0.1457792193959473,-0.13268746393435435,3.503016351381892,1.0819196468406023,0.030164330515123128,0.030164330515123128,0.8044218813976658,651213.0892666255,7.403994567694535,0,-3.211807335957692,2.3901651026008404,5.962869912459024,-4.352542448099032,-4.177744166055014
2020-04-01,1.3640782968455945,1.662804601724721,265.934,87647.40846619982,1.2134612940398526,0.021815463331793707,-1.317890640773847,-3.6145536877394666,3.2322174686211067,0.6188604443025937,0.017189868762718774,0.017189868762718774,1.0154710833002847,660096.1456835292,7.531268262633087,0,-8.10188974360617,5.447977934294233,11.220298781192474,-2.318226931801873,-2.2631125382625483
2020-07-01,0.8760362964334911,1.3640782968455945,268.0375,88168.53383873789,1.5134414492851578,0.15661583410475308,-1.317890640773847,-3.6145536877394666,2.9368147624700853,0.10521479596588805,0.002798024734769644,0.002798024734769644,1.062041098838268,665878.8275110754,7.55234093751612,0,0.18350218769023605,5.640456530637505,5.447021388891874,10.830893432350122,1.2161076897000287
2020-10-01,3.310040302644679,0.8760362964334911,269.0205,89436.91535735836,1.1200572966395428,-0.020156958047021306,-1.317890640773847,-3.6145536877394666,2.7471272068425554,0.6638032259075551,0.018449121138622848,0.018449121138622848,1.166759295339698,687919.6850684698,7.691674990352535,0,-0.6100621641509315,3.691180714241294,5.795894018357503,2.9039881562278724,-1.73852758410757
2021-01-01,3.5339114446016677,3.310040302644679,271.441,91359.5850539729,2.093038299539085,0.41706596371142335,-1.317890640773847,-3.6145536877394666,2.8550292236567145,0.4889647937000353,0.013550320857592668,0.013550320857592668,1.8032398744121216,712230.1575487723,7.795899654404133,1,2.456700537013607,4.2015191933711575,4.825892535029849,4.390764186242839,0.9672251042474072
2021-04-01,3.876246659339677,3.5339114446016677,275.789,93793.17752418928,3.4219758736231736,1.0142430588901417,-0.0618929018045472,-0.6267104428252915,2.962108599627477,0.42686519792170974,0.011810351484671022,0.011810351484671022,2.2710165851313584,739837.9552375663,7.887971969461872,1,3.373639064473078,2.751497854201701,3.7660719393269484,3.5159767082524107,1.0598338470840132
