Date,House_Index,House_Index_diff1,House_Index_pct_change,Interest_Rate_diff1,log_Median_Household_Income_diff1,CPI_diff1,log_GDP_diff1,Population_diff1,Poverty_Rate_diff1,log_House_Index_diff1,Mortgage_Rate_diff1,CPI_diff1_lag6,log_Median_Household_Income_diff1_lag8,Interest_Rate_diff1_lag8,recession_period,price_to_income,price_momentum,PC1,PC2,PC3,PC4,PC5
1996-04-01,102.69,-0.013060699370246454,-1.2975778546712835,-0.33999999999999986,-0.006066752682237109,1.8999999999999773,0.020674758952713645,17.440878048781087,-0.09999999999999964,-0.013060699370246454,0.8950000000000014,1.549999999999983,-0.000650237359538508,0.5100000000000002,0,0.0017727331578265935,-0.17497812773403787,-0.2808744632192578,0.00765282879003731,0.7429718721594325,-0.2599665331283464,-1.1415537418176347
1996-07-01,101.68,-0.009884114329005378,-0.9835427013341058,0.1800000000000006,-0.006103782938017943,1.4000000000000057,0.012195955142260573,17.440878048780178,-0.09999999999999964,-0.009884114329005378,0.3200000000000003,0.45000000000001705,-0.0006506604432825469,0.6999999999999997,0,0.0017660442900564483,-2.268358323721642,-0.12870825892213658,-0.4390422987170222,0.580226359148316,-0.5943275185102841,-1.0239584223944656
1996-10-01,102.37,0.006763074050480711,0.6785995279307677,-0.16000000000000014,-0.006141268022082258,0.9000000000000057,0.015662768880966738,17.440878048780178,-0.09999999999999964,0.006763074050480711,-0.33000000000000096,1.0999999999999943,-0.000651084077951225,0.5,0,0.0017889816068854035,-0.3116174895315904,-0.10456858551122865,-0.17452468556118603,-0.046951662365470756,-0.7316463901401762,-0.38720617622714487
1997-01-01,102.79,0.004094371093151139,0.41027644817817066,0.009999999999999787,-0.006179216365957529,0.5999999999999943,0.012379097232003033,17.440878048780178,-0.09999999999999964,0.004094371093151139,-0.09100000000000019,1.1999999999999886,-0.0006515082646245673,0.7700000000000005,0,0.001807455600492351,1.091660110149495,-0.1756695219820331,-0.4190562101513374,-0.08008369080548608,-0.8393783674767007,-0.4912657852140764
1997-04-01,102.37,-0.004094371093151139,-0.4086000583714333,0.2599999999999998,0.00875355729507099,0.4000000000000057,0.018502460122904907,17.440878048781087,-0.15000000000000036,-0.004094371093151139,0.3185000000000002,-0.4000000000000057,0.0032099971171568598,0.5199999999999996,0,0.0017843820812271222,0.0,0.4734728141149187,-1.2357136978332326,0.23785757145079173,-0.45127340921587233,-0.8409525731535124
1997-07-01,103.33,0.009334049294584368,0.9377747386929647,0.009999999999999787,0.00867759697196746,0.9000000000000057,0.016762230445625192,17.440878048780178,-0.15000000000000036,0.009334049294584368,-0.6450000000000005,1.1000000000000227,0.003199725997140135,-0.20000000000000018,0,0.0017855538275444963,0.5253429321918412,0.5026737209512718,-0.8561167931730419,-0.009595848466596012,-0.27480515643457715,-0.17195471648160557
1997-10-01,104.11,0.007520282260397693,0.7548630600987094,-0.019999999999999574,0.00860294362995262,-0.20000000000001705,0.011829341790379644,17.440878048780178,-0.15000000000000036,0.007520282260397693,-0.20350000000000001,1.8999999999999773,0.0031895203971270547,-0.08999999999999986,0,0.0017836217234880932,1.6997167138810054,0.019294526877195527,-1.283416235867544,-0.470063532085428,-0.47076997910926976,-0.20225382605564374
1998-01-01,105.59,0.01411563733176191,1.4215733358947213,0.05999999999999961,0.008529563824470898,-0.19999999999998863,0.011407881497815353,17.440878048781087,-0.15000000000000036,0.01411563733176191,-0.2999999999999998,1.4000000000000057,0.0031793796921775197,-0.20000000000000018,0,0.001793613045693902,2.1871673279783233,0.21367356865759116,-1.2284667100278708,-0.5816701952707959,-0.569532915129705,0.03748619140215314
1998-04-01,105.73,0.0013250049260120633,0.13258831328724074,-0.10999999999999943,0.03275146529244388,1.0500000000000114,0.011574244942551104,17.440878048780178,-0.1999999999999993,0.0013250049260120633,0.1460000000000008,0.9000000000000057,-0.006066752682237109,-0.33999999999999986,0,0.0017381226368568142,1.5560464892901749,0.4831463434028869,-1.9586621005247982,0.11474934935767563,0.9625563038550043,0.026640885472758582
1998-07-01,106.28,0.005188446147177395,0.5201929442920639,0.08999999999999986,0.031712736793403806,1.3499999999999943,0.016737962731383504,17.440878048780178,-0.1999999999999993,0.005188446147177395,-0.1880000000000006,0.5999999999999943,-0.006103782938017943,0.1800000000000006,0,0.0016926262143653447,0.653470972629977,1.0250622550897608,-1.7540046827781826,0.31671187185654637,0.7820212366142277,0.005100828199420141
1998-10-01,107.46,0.011041564409062232,1.1102747459540874,-0.46999999999999975,0.03073787545362805,-0.05000000000001137,0.018777980355340063,17.440878048781087,-0.20000000000000107,0.011041564409062232,-0.24200000000000088,0.4000000000000057,-0.006141268022082258,-0.16000000000000014,0,0.0016596138996138995,1.6362432611368494,0.3655133642644432,-1.817037226596101,-0.5368087842350572,0.5993835846672864,0.24254878560742207
1999-01-01,108.69,0.011381108274420626,1.144611948632046,-0.4400000000000004,0.029821166141777766,0.5500000000000114,0.012583621343372542,17.440878048780178,-0.1999999999999993,0.011381108274420626,0.07500000000000107,0.9000000000000057,-0.006179216365957529,0.009999999999999787,0,0.001629290960875431,2.2675950319909655,0.250219908557343,-1.740533152553644,-0.42655467542970915,0.7847026716501156,0.41010004723490584
