Date,ZHVI_pct_change,Unemployment_Rate,Median_Household_Income,CPI,GDP_Growth,Poverty_Rate_lag5,CPI_pct_change,Unemployment_Rate_pct_change,Median_Household_Income_pct_change,Population_pct_change,Poverty_Rate_pct_change,Income_yoy_pct,Interest_Rate_diff1,Mortgage_Rate_diff1,real_mortgage_rate,Income_CPI_interaction,hot_market,rising_rates,accelerating_prices,accelerating_inflation,recession_period,pandemic_period,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,lag_8,ma_2,ma_4,ma_8,std_2,std_4,std_8,momentum_2,momentum_4,momentum_8,trend_strength_2,trend_strength_4,trend_strength_8
2009-04-01,-2.7707488071088027,9.9,54262.56521109067,223.841,-0.0569818663740229,17.2,0.7249246276380461,9.594095940959434,1.7815238276335243,0.0,0.0,-1.2230620843892814,-0.0033333333333332,-0.0308333333333328,5.034002273807301,1.291470497375539,0,0,1,1,1,0,-3.559675358116998,-4.296349363347495,-4.661598243832932,-4.039397458397021,-3.0248917546621734,-2.373704672958965,-1.7867551756982405,-0.7906087542964957,-3.9280123607322466,-4.139255105923612,-3.06662259766379,0.5209071846223174,0.4631073285512386,1.3387490712825925,1.101922885715934,-0.5347836034548248,-2.5030245110213123,0.7053818961486896,0.6693834364409276,0.9035180296459077
2009-07-01,-1.4462908242649952,10.466666666666669,55586.81076073167,226.6325,2.710712946865507,17.2,1.2470905687519185,5.723905723905731,2.440440374481856,0.0,0.0,2.976354342234555,-0.0233333333333334,0.1281666666666661,5.167215615345351,3.0434501746177225,0,0,1,1,0,0,-2.7707488071088027,-3.559675358116998,-4.296349363347495,-4.661598243832932,-4.039397458397021,-3.0248917546621734,-2.373704672958965,-1.7867551756982405,-3.1652120826129004,-3.822092943101557,-3.314140104265329,0.5578553140759915,0.8374317451382735,0.9973483763863848,1.5256005562386927,1.2686486512882182,-1.980140052812307,0.4569333070001028,0.3784028399611228,0.4364000249728747
2009-10-01,-0.94023591221164,10.6,56642.28861183379,226.79216666666665,3.765498196999057,17.2,0.0704517960427697,1.2738853503184489,1.8987918836454345,0.0,0.0,6.365144582770221,-0.0366666666666666,-0.2383333333333332,4.907270431390276,0.1337732985142547,0,0,1,0,0,0,-1.4462908242649952,-2.7707488071088027,-3.559675358116998,-4.296349363347495,-4.661598243832932,-4.039397458397021,-3.0248917546621734,-2.373704672958965,-2.1085198156868987,-3.0182660882095727,-3.271582060336173,0.9365332210655026,1.219151602635492,1.0759974245271338,2.113384533852003,3.215307419567937,0.34046435143324527,0.44592225561102283,0.31151524906453343,0.2873948734500108
2010-01-01,0.8507901865896228,10.333333333333334,56820.72525581703,227.96,2.2053924452108684,17.2,0.5149354805758399,-2.51572327044024,0.3150237187731886,2.204218645521672,4.347826086956519,6.579922623088885,0.0133333333333333,0.0768333333333339,4.970049235776748,0.1622168900192601,0,0,1,1,0,0,-0.94023591221164,-1.4462908242649952,-2.7707488071088027,-3.559675358116998,-4.296349363347495,-4.661598243832932,-4.039397458397021,-3.0248917546621734,-1.1932633682383176,-2.179237725425609,-3.0923984652427574,0.35783485996566744,1.201087017465572,1.3350511053209129,1.8305128948971627,3.3561134511358555,1.433468760747325,-0.7129944731695674,-0.390407240414059,-0.27512307878565534
2010-04-01,1.1151228619140197,9.833333333333334,56069.12518830504,228.57066666666665,3.9565205880274887,18.4,0.2678832543721032,-4.838709677419351,-1.3227569062664202,0.0,0.0,3.3292933538739744,0.06,-0.0881666666666669,4.886537085103563,-0.3543444247938238,0,1,1,0,0,0,0.8507901865896228,-0.94023591221164,-1.4462908242649952,-2.7707488071088027,-3.559675358116998,-4.296349363347495,-4.661598243832932,-4.039397458397021,-0.044722862811008623,-1.0766213392489536,-2.607938222586283,1.2664466997444555,1.498915116581849,1.9325444349346506,2.297081010854618,4.410465544706621,3.875681941251796,-24.9340670928501,-1.0357614337199785,-0.4275879130327544
2010-07-01,-0.1819001160805133,9.733333333333333,55100.24942176289,229.522,2.9342676566421746,18.4,0.4162097206990678,-1.0169491525423902,-1.7280022887609436,0.0,0.0,-0.8753179617789875,-0.0066666666666667,-0.4618333333333329,4.433083617383503,-0.7192113499725423,0,1,0,1,0,0,1.1151228619140197,0.8507901865896228,-0.94023591221164,-1.4462908242649952,-2.7707488071088027,-3.559675358116998,-4.296349363347495,-4.661598243832932,0.9829565242518212,-0.10515342199324795,-1.9636231825474026,0.18691142721103537,1.2778777574685398,2.224348035446036,2.0553587741256596,3.8858716690228223,5.154520320311041,-0.18505408081905436,1.7298544605823036,0.09263494019485694
2010-10-01,-1.134582199191514,9.9,54767.86647508096,230.91766666666663,0.7980836066330499,18.4,0.6080753333739919,1.7123287671233056,-0.603233107236445,0.0,0.0,-3.3092274035714464,0.0,-0.0328333333333334,4.394809336448276,-0.3668111727850303,0,0,0,1,0,0,-0.1819001160805133,1.1151228619140197,0.8507901865896228,-0.94023591221164,-1.4462908242649952,-2.7707488071088027,-3.559675358116998,-4.296349363347495,0.4666113729167532,0.21094425505287254,-1.4036609165783502,0.9171337430946981,0.9498217809399425,2.000752537683773,-1.0326903026701362,1.2643907081844818,4.479698127752419,-2.4315356741078222,-5.378587811775838,0.8083021944909893
2011-01-01,-0.4392365242265938,10.033333333333331,55879.853360022935,233.976,0.1124047517898875,18.4,1.324425877621627,1.3468013468013185,2.030363708704841,2.479505420613859,-2.604166666666663,-1.6558604128302123,-0.03,0.4348333333333327,4.821442738492133,2.6890662367925096,0,0,1,1,0,0,-1.134582199191514,-0.1819001160805133,1.1151228619140197,0.8507901865896228,-0.94023591221164,-1.4462908242649952,-2.7707488071088027,-3.559675358116998,-0.6582411576360137,0.16235768330790407,-1.0084400210588527,0.6736479612827035,1.0299299795611314,1.6246421793021457,-2.2497050611055336,-0.19434628697987388,3.1617671641559815,0.6672881498386608,-2.705363339002574,0.43556038540140396
2011-04-01,-0.0058545358804895,10.4,58491.43172944897,237.1275,1.9624451079464549,19.2,1.346933018771157,3.6544850498339,4.673559811619654,0.0,0.0,4.320214615456797,-0.0633333333333333,-0.1853333333333324,4.625063729379098,6.294972025472421,0,0,1,1,0,0,-0.4392365242265938,-1.134582199191514,-0.1819001160805133,1.1151228619140197,0.8507901865896228,-0.94023591221164,-1.4462908242649952,-2.7707488071088027,-0.7869093617090539,-0.1601489943961501,-0.6183851668225521,0.4916836420364163,0.9406028809059784,1.2577919449017925,-0.2573364081460805,-1.2900267108162167,3.1204388338904043,0.007439911335880273,0.036556807006902066,0.009467458462129447
2011-07-01,-0.7342724927607569,10.4,61688.02183932505,238.458,0.9885823371511672,19.2,0.5610905525508469,0.0,5.465057044016031,0.0,0.0,11.95597567469484,-0.0099999999999999,-0.3555000000000001,4.268066912975662,3.066391876548853,0,0,0,0,0,0,-0.0058545358804895,-0.4392365242265938,-1.134582199191514,-0.1819001160805133,1.1151228619140197,0.8507901865896228,-0.94023591221164,-1.4462908242649952,-0.22254553005354166,-0.44039334384477735,-0.27277338291901293,0.3064473428036171,0.4958300211249134,0.9150510156778091,1.1287276633110244,-1.1209773977945092,2.764894271228313,3.2994259313323444,1.6673106054472095,2.6918773558590363
2011-10-01,-0.7559611999165661,9.933333333333334,64302.84973975597,238.40316666666664,4.953571873325849,19.2,-0.0229949648715366,-4.487179487179493,4.238793565534649,0.0,0.0,17.40981323238757,-0.0099999999999999,-0.3010000000000001,3.973583684228001,-0.0974709091371647,0,0,0,0,0,0,-0.7342724927607569,-0.0058545358804895,-0.4392365242265938,-1.134582199191514,-0.1819001160805133,1.1151228619140197,0.8507901865896228,-0.94023591221164,-0.37006351432062323,-0.5784864380148382,-0.18377109148098314,0.5150692768480735,0.4763785694465919,0.8136070927175973,-0.2950359685341631,-0.5523723766802436,0.7120183315042383,2.042787712548179,1.3067915688927103,4.113602383402037
2012-01-01,0.2307421565466816,9.466666666666669,65234.582243198645,240.6145,2.70518469344824,19.2,0.9275603861526038,-4.69798657718119,1.4489754454328985,2.490286801334851,-2.67379679144385,16.740789963969704,0.03,-0.086333333333334,3.891294098540021,1.3440122236913803,0,1,1,1,0,0,-0.7559611999165661,-0.7342724927607569,-0.0058545358804895,-0.4392365242265938,-1.134582199191514,-0.1819001160805133,1.1151228619140197,0.8507901865896228,-0.7451168463386615,-0.48383118819610127,-0.16073675244409888,0.015336231904545037,0.349869477817258,0.7914375129410496,-0.7501066640360766,0.37862099927494786,0.18427471229507397,-0.30967244624852763,-0.4769063305054234,-1.4355282972817884
2012-04-01,1.395073499166788,9.1,64240.82878633269,242.2938333333333,1.4257310195086024,18.7,0.6979352172596931,-3.8732394366197465,-1.5233537530158103,0.0,0.0,9.829468841654364,0.0499999999999999,-0.1253333333333333,3.7725461794463593,-1.0632022325744583,0,1,1,0,0,0,0.2307421565466816,-0.7559611999165661,-0.7342724927607569,-0.0058545358804895,-0.4392365242265938,-1.134582199191514,-0.1819001160805133,1.1151228619140197,-0.2626095216849423,-0.31633651800278245,-0.23824275619946655,0.6977046343746797,0.504524355974358,0.7037273113400089,0.9650146493074385,0.6699786807732754,-0.6200480300429412,-5.312349263712092,-4.410093112153802,-5.85568065708061
2012-07-01,1.7929213045371206,8.700000000000001,62302.35681945996,243.232,0.141326884519971,18.7,0.3872020404976695,-4.39560439560438,-3.0175077182147847,0.0,0.0,0.9958740154369484,-0.0099999999999999,-0.2444999999999995,3.5298130362579574,-1.1683851457102312,0,1,1,0,0,0,1.395073499166788,0.2307421565466816,-0.7559611999165661,-0.7342724927607569,-0.0058545358804895,-0.4392365242265938,-1.134582199191514,-0.1819001160805133,0.8129078278567348,0.03389549075903686,-0.20324892654287052,0.8233065879147079,1.0174330155042848,0.7831212139272775,2.151034699083354,1.4009280350472775,0.27995063725276825,2.2055653090021683,52.89557001204093,-8.821307620332973
2012-10-01,2.1903015433144546,8.633333333333333,60584.97329681778,243.49816666666663,1.8141298092389764,18.7,0.109429132131722,-0.7662835249042321,-2.7565305877895185,0.0,0.0,-5.78182220225859,0.0166666666666666,-0.1900000000000004,3.3384619729137635,-0.3016447499163525,0,1,1,0,0,0,1.7929213045371206,1.395073499166788,0.2307421565466816,-0.7559611999165661,-0.7342724927607569,-0.0058545358804895,-0.4392365242265938,-1.134582199191514,1.5939974018519543,0.6656939400835062,0.043603751034333754,0.28132088105753217,1.1565642313150317,1.0549002467563344,1.562179147990439,2.5271937972978775,1.974821420617634,1.3740935466831352,3.290253089940548,50.23195232882151
2013-01-01,1.8638289713655665,8.7,60214.6360479471,244.475,3.392923450629045,18.7,0.4011666070038888,0.7722007722007707,-0.6112691459915776,2.488765008171612,3.846153846153833,-7.695222415216629,-0.0166666666666666,0.1440000000000001,3.487788996853196,-0.2452207692636059,0,0,0,1,0,0,2.1903015433144546,1.7929213045371206,1.395073499166788,0.2307421565466816,-0.7559611999165661,-0.7342724927607569,-0.0058545358804895,-0.4392365242265938,1.9916114239257876,1.4022596258912614,0.45921421884757985,0.28099026154896833,0.8457997068209442,1.1727887706944633,0.7952280441476667,2.9462627432310207,3.3248837425059685,0.9358396668018999,1.329161117493443,4.058735324099795
2013-04-01,1.8951862101837855,8.533333333333333,61567.548754222335,245.6085,1.2871157095630064,18.2,0.4636465896308506,-1.9157088122605304,2.2468170449422957,0.0,0.0,-4.16134113244675,-0.0266666666666667,0.1798333333333337,3.6699863074884513,1.041729060411961,0,0,1,1,0,0,1.8638289713655665,2.1903015433144546,1.7929213045371206,1.395073499166788,0.2307421565466816,-0.7559611999165661,-0.7342724927607569,-0.0058545358804895,2.0270652573400105,1.8105313295959826,0.7470974057965999,0.2308509694964552,0.3265891280561409,1.2030170130198514,0.07090766682844585,1.6330868148188848,2.3030654955921603,0.9349408971029963,1.0467569266568248,2.536732420002215
2013-07-01,2.0800482967781697,8.4,64008.20860963295,247.008,4.362279071273131,18.2,0.5698092696303281,-1.5625,3.964198518205975,0.0,0.0,2.738021284036196,-0.0333333333333333,0.7550000000000003,4.42314239354471,2.2588370623285754,0,0,1,1,0,0,1.8951862101837855,1.8638289713655665,2.1903015433144546,1.7929213045371206,1.395073499166788,0.2307421565466816,-0.7559611999165661,-0.7342724927607569,1.879507590774676,1.935559507350232,0.9847274990546343,0.022172916207469657,0.17513274461164183,1.2206658792768896,-0.29511533313066907,0.5001127110169976,1.901040746064275,1.1066985347586902,1.0746496239868863,2.1123085308118985
2013-10-01,2.0377881622120064,8.1,66703.64256368113,247.4288333333333,1.4529237692193964,18.2,0.1703723496135012,-3.571428571428581,4.211075442662104,0.0,0.0,10.099318253202473,0.0033333333333332,-0.1371666666666673,4.285357510220816,0.7174508175660576,0,0,0,0,0,0,2.0800482967781697,1.8951862101837855,1.8638289713655665,2.1903015433144546,1.7929213045371206,1.395073499166788,0.2307421565466816,-0.7559611999165661,1.9876172534809777,2.0073412554104944,1.336517597747,0.130717235015154,0.1548497235557409,1.0477794759514913,0.21621932541260325,0.2871269922410491,2.8143207895389266,1.0252417353709136,1.01516777813411,1.5246998360868238
2014-01-01,1.4865338005086717,7.866666666666667,68842.66671679867,248.635,0.0072982428809042,18.2,0.4874802384254639,-2.8806584362139787,3.20675763857341,1.8484895458431128,-6.349206349206349,14.328793189053467,-0.0133333333333332,0.0575000000000009,4.34198394518867,1.5632309782244436,0,0,0,1,0,0,2.0377881622120064,2.0800482967781697,1.8951862101837855,1.8638289713655665,2.1903015433144546,1.7929213045371206,1.395073499166788,0.2307421565466816,2.058918229495088,1.9692129101348823,1.6857362680130716,0.029882427725461385,0.10578716838684969,0.6350001417537011,0.1426019520282209,-0.15251338110244816,2.7937493621285725,0.7219974932531521,0.7548872916981083,0.8818305856709163
