Date,House_Index_diff1,House_Index_pct_change,GDP_diff1,CPI_diff1,Interest_Rate_diff1,Mortgage_Rate_diff1,Unemployment_Rate,Median_Household_Income_diff1,Population_diff1,Poverty_Rate_diff1,Interest_Rate_diff1_lag1,CPI_diff1_lag3,Mortgage_Rate_diff1_lag2,Poverty_Rate_diff1_lag5,CPI_pct_change,GDP_pct_change,Unemployment_Rate_pct_change,recession_period,hot_market,rising_rates,price_to_income_ratio_diff1,real_interest_rate,real_mortgage_rate,price_momentum
1991-07-01,-0.8100000000000023,-0.8002371072910464,79.07499999999982,0.8000000000000114,-0.08999999999999986,0.08249999999999957,4.5,-200.0,17.440878048781087,0.15000000000000036,-1.0,2.5,-0.5400000000000009,0.1750000000000007,0.5710206995003686,1.2906280572338558,9.756097560975618,0,0,0,-7.853178354169264e-06,5.814289793004996,9.569289793004996,-0.6530127634312821
1991-10-01,1.6000000000000085,1.5934667861766894,58.603000000000065,2.049999999999983,-0.6100000000000003,-0.7199999999999989,4.6,-200.0,17.440878048780178,0.15000000000000036,-0.08999999999999986,0.9000000000000057,-0.14499999999999957,0.17499999999999893,1.4549325762952314,0.9443054288176045,2.2222222222222143,0,0,0,3.168778975258849e-05,5.195450674237048,8.840450674237047,0.7804781663702798
1992-01-01,0.30999999999998806,0.3038917753161341,98.5619999999999,-0.04999999999998295,-1.1799999999999997,-0.4230000000000018,5.3,-200.0,17.440878048780178,0.15000000000000036,-0.6100000000000003,1.0,0.08249999999999957,0.1750000000000007,-0.0349772647778801,1.573331800898381,15.217391304347828,0,0,0,1.0634140764637394e-05,4.030349772647779,8.432349772647777,1.9022009759984027
1992-04-01,-0.8199999999999932,-0.8014073494917784,107.66100000000006,0.19999999999998863,-0.30000000000000027,0.42050000000000054,4.8,-1805.0,17.440878048781087,0.07499999999999929,-1.1799999999999997,0.8000000000000114,-0.7199999999999989,0.17499999999999893,0.13995801259620855,1.6919577903984573,-9.433962264150942,0,0,0,3.7783637794955955e-05,3.728600419874038,8.851100419874037,-0.4999509851975392
1992-07-01,0.8199999999999932,0.8078817733990107,95.8779999999997,1.700000000000017,-0.48,-0.724499999999999,5.1,-1805.0,17.440878048780178,0.07499999999999929,-0.30000000000000027,2.049999999999983,-0.4230000000000018,0.15000000000000036,1.1879804332634691,1.4817108894267905,6.25,0,0,0,6.891576069085093e-05,3.2381201956673653,8.116120195667365,0.0
1992-10-01,0.11000000000001364,0.10750586395622541,114.16200000000026,1.6499999999999773,-0.1499999999999999,-0.040000000000000924,4.9,-1805.0,17.440878048780178,0.07500000000000107,-0.48,-0.04999999999998295,0.42050000000000054,0.15000000000000036,1.1395027624309328,1.7385144094218097,-3.9215686274509665,0,0,0,6.0568749489945794e-05,3.0886049723756908,8.07660497237569,0.9162561576354644
1993-01-01,-0.23000000000000398,-0.22454359074490782,48.65599999999995,1.3500000000000227,-0.08000000000000007,-0.09549999999999947,5.1,-1805.0,17.440878048781087,0.07499999999999929,-0.1499999999999999,0.19999999999998863,-0.724499999999999,0.15000000000000036,0.9218163195630069,0.72829568541386,4.081632653061207,0,0,0,5.829846297280249e-05,3.01078183680437,7.98328183680437,-0.11727912431586107
1993-04-01,0.20000000000000284,0.1956947162426559,79.48000000000047,1.049999999999983,-0.06000000000000005,-0.5205000000000011,4.4,1060.0,17.440878048780178,-0.15000000000000036,-0.08000000000000007,1.700000000000017,-0.040000000000000924,0.15000000000000036,0.7104194857916024,1.1810756258415545,-13.725490196078416,0,0,0,-3.351295897681167e-05,2.952895805142084,7.464895805142083,-0.029288294444984597
1993-07-01,0.01999999999999602,0.01953125000000444,73.15899999999965,0.3499999999999943,0.10000000000000009,-0.26599999999999824,4.8,1060.0,17.440878048780178,-0.14999999999999858,-0.06000000000000005,1.6499999999999773,-0.09549999999999947,0.07499999999999929,0.23513604299629787,1.0744552124787754,9.090909090909083,0,0,1,-3.5473594696969245e-05,3.0576486395700373,7.203648639570037,0.21526418786692592
1993-10-01,0.539999999999992,0.5272407732864526,131.64000000000033,1.1000000000000227,-0.06999999999999984,-0.3719999999999999,4.5,1060.0,17.440878048781087,-0.15000000000000036,0.10000000000000009,1.3500000000000227,-0.5205000000000011,0.07499999999999929,0.737265415549615,1.9127888036468033,-6.25,0,0,1,-2.4963193482814864e-05,2.982627345844504,6.826627345844504,0.5468749999999911
