Date,Year,Quarter,Unemployment_Rate,CPI,Interest_Rate,Mortgage_Rate,ZHVI,GDP_Growth,Median_Household_Income,Population,Poverty_Rate,Marriage_Rate,Divorce_Rate,YearQuarter,QuarterLabel,CPI_diff1,ZHVI_diff1,Unemployment_Rate_diff1,Interest_Rate_diff1,Mortgage_Rate_diff1,Median_Household_Income_diff1,Population_diff1,Poverty_Rate_diff1,CPI_lag4,Interest_Rate_lag2,Mortgage_Rate_lag5,Poverty_Rate_lag5,Median_Household_Income_lag6,Population_lag3,ZHVI_pct_change,price_to_income,CPI_yoy_pct,real_interest_rate,real_mortgage_rate,Income_CPI_interaction,Unemployment_ZHVI_interaction,price_momentum,hot_market,rising_rates
2007-10-01,2007,4,5.933333333333334,218.728,4.496666666666667,6.226,405580.4624333333,0.941514170783304,55262.74595178171,574.404,16.4,3.5,1.7283333333333333,2007-Q4,Q4 2007,0.9005000000000223,-9861.362000000023,0.03333333333333233,-0.5766666666666662,-0.323833333333333,1092.203499241201,0.0,0.0,210.45016666666663,5.25,6.563,19.6,54262.56521109067,580.236,-2.373704672958965,7.339129741891826,3.9333935745675452,0.5632730920991218,2.2926064254324547,12.087509896541311,240.64440771044443,-4.118047557557325,0,0
2008-01-01,2008,1,6.1000000000000005,221.5705,3.1766666666666663,5.881833333333333,393312.09246666665,-0.7617567680213432,55529.10763037779,580.236,17.2,3.4166666666666665,2.745000000000001,2008-Q1,Q1 2008,2.842500000000001,-12268.369966666622,0.16666666666666696,-1.3200000000000007,-0.3441666666666672,266.3616785960767,5.831999999999994,0.8000000000000007,212.778,5.073333333333333,6.244166666666668,19.6,55586.81076073167,580.236,-3.0248917546621734,7.082989611226907,4.13224111515289,-0.9555744484862241,1.7495922181804424,12.303612142216624,239.92037640466665,-5.326794430688775,0,0
2008-04-01,2008,2,6.433333333333334,224.9286666666667,2.0866666666666664,6.091166666666666,377424.6538,2.106228371788458,54934.44761109061,580.236,17.2,4.6466666666666665,2.5650000000000004,2008-Q2,Q2 2008,3.3581666666666763,-15887.438666666683,0.33333333333333304,-1.0899999999999999,0.20933333333333337,-594.6600192871774,0.0,0.0,216.00683333333336,4.496666666666667,6.2195,16.4,56642.28861183379,592.228,-4.039397458397021,6.870455064406663,4.13034772819687,-2.043681061530204,1.9608189384697958,12.356332055232464,242.80986061133333,-6.942101812402113,0,0
2008-07-01,2008,3,7.0,228.8945,1.94,6.313666666666666,359830.63276666665,-4.941677871198171,53980.169637772255,580.236,17.2,4.919999999999999,2.745000000000001,2008-Q3,Q3 2008,3.9658333333333076,-17594.021033333323,0.5666666666666664,-0.1466666666666665,0.22250000000000014,-954.2779733183561,0.0,0.0,217.8275,3.1766666666666663,6.366499999999999,16.4,56820.72525581703,592.228,-4.661598243832932,6.6659781764538515,5.080625724483823,-3.1406257244838227,1.2330409421828437,12.35576393915306,251.88144293666664,-8.51269522124789,0,0
2008-10-01,2008,4,7.866666666666667,224.1628333333333,0.5066666666666667,5.857833333333333,344371.0516666667,-8.071934455669401,53252.678623265005,580.236,17.2,3.4166666666666665,2.745000000000001,2008-Q4,Q4 2008,-4.731666666666683,-15459.581099999952,0.8666666666666671,-1.4333333333333331,-0.45583333333333353,-727.4910145072499,0.0,0.0,218.728,2.0866666666666664,6.549833333333333,16.4,56069.12518830504,592.228,-4.296349363347495,6.466736708268005,2.48474513246284,-1.9780784657961732,3.3730882008704928,11.937271322780514,270.90522731111116,-8.757669060709695,0,0
2009-01-01,2009,1,9.033333333333331,222.23,0.1833333333333333,5.06,332112.5602,-2.9524114856114774,53312.78523888485,592.228,18.4,3.9166666666666665,2.745000000000001,2009-Q1,Q1 2009,-1.9328333333333205,-12258.491466666688,1.1666666666666643,-0.3233333333333334,-0.7978333333333332,60.10661561984307,11.991999999999962,1.1999999999999993,221.5705,1.94,6.226,16.4,55100.24942176289,592.228,-3.559675358116998,6.229510589474257,0.297647926957767,-0.11431459362443369,4.762352073042233,11.847700263637378,300.00834604733325,-7.703088631878796,0,0
2009-04-01,2009,2,9.9,223.841,0.18,5.029166666666667,322910.5554,-0.0569818663740229,54262.56521109067,592.228,18.4,5.326666666666667,2.5650000000000004,2009-Q2,Q2 2009,1.6110000000000184,-9202.004799999995,0.8666666666666689,-0.0033333333333332993,-0.030833333333332824,949.7799722058189,0.0,0.0,224.9286666666667,0.5066666666666667,5.881833333333333,17.2,54767.86647508096,605.282,-2.7707488071088027,5.95088997624463,-0.4835607140634246,0.6635607140634245,5.512727380730091,12.146186859415748,319.681449846,-6.231794502703824,0,0
2009-07-01,2009,3,10.466666666666669,226.6325,0.1566666666666666,5.157333333333333,318240.3296666667,2.710712946865507,55586.81076073167,592.228,18.4,5.640000000000001,2.745000000000001,2009-Q3,Q3 2009,2.791499999999985,-4670.2257333333255,0.5666666666666682,-0.0233333333333334,0.1281666666666661,1324.245549641004,0.0,0.0,228.8945,0.1833333333333333,6.091166666666666,17.2,55879.853360022935,605.282,-1.4462908242649952,5.725105026019626,-0.9882282012018684,1.144894867868535,6.145561534535201,12.597777889731521,333.0915450511112,-4.176966545613148,0,0
2009-10-01,2009,4,10.6,226.79216666666665,0.12,4.919,315248.1198,3.765498196999057,56642.28861183379,592.228,18.4,3.9166666666666665,2.745000000000001,2009-Q4,Q4 2009,0.1596666666666522,-2992.2098666667007,0.13333333333333108,-0.0366666666666666,-0.23833333333333329,1055.4778511021213,0.0,0.0,224.1628333333333,0.18,6.313666666666666,17.2,58491.43172944897,605.282,-0.9402359122116399,5.565596439091232,1.1729568609723406,-1.0529568609723405,3.746043139027659,12.846027359236443,334.163006988,-2.3729281907518662,0,0
2010-01-01,2010,1,10.333333333333334,227.96,0.1333333333333333,4.995833333333334,317930.21986666665,2.2053924452108684,56820.72525581703,605.282,19.2,6.333333333333332,2.8466666666666662,2010-Q1,Q1 2010,1.1678333333333626,2682.100066666666,-0.2666666666666657,0.013333333333333308,0.07683333333333398,178.43664398323745,13.054000000000087,0.8000000000000007,222.23,0.1566666666666666,5.857833333333333,17.2,61688.02183932505,605.282,0.8507901865896228,5.595321397875303,2.5784097556585506,-2.4450764223252173,2.417423577674783,12.95285252931605,328.52789386222224,-0.09744516049391416,0,0
