Date,House_Index_diff1,House_Index_pct_change,GDP_diff1,CPI_diff1,Interest_Rate_diff1,Mortgage_Rate_diff1,Unemployment_Rate,Median_Household_Income_diff1,Population_diff1,Poverty_Rate_diff1,Interest_Rate_diff1_lag1,CPI_diff1_lag3,Mortgage_Rate_diff1_lag2,Poverty_Rate_diff1_lag5,CPI_pct_change,GDP_pct_change,Unemployment_Rate_pct_change,recession_period,hot_market,rising_rates,price_to_income_ratio_diff1,real_interest_rate,real_mortgage_rate,price_momentum
1999-01-01,-0.1668181939245694,0.060711158290339226,-0.1790355544772414,-0.44583581460866817,-0.9271135255912054,0.23938074282426747,-1.0974955280926626,1.242857050919082,0.06166935300211662,-1.1880860674088953,-0.9655889917681458,-0.131365759631024,-0.3798709978916841,-0.8907072658633048,-0.3988046710372622,0.06076007769805169,-0.21160285111012028,-0.292352673102343,1.1259916264596033,-0.9766504768063926,-0.590193187814779,0.9894380890323013,0.581475520635957,0.04824508984601025
1999-04-01,-0.25151948579231836,-0.12409169073492494,-0.19084344009854776,-0.12844913731801164,0.26549936138017066,0.37296064419469876,-1.33877988827922,0.09186185517423659,0.06166935300211662,-0.8474835153526266,-0.8997298070449707,0.06612607014216854,-0.5161880563156898,-0.8907072658633048,0.04988329751470708,0.02245583219160159,-0.5433079261739081,-0.292352673102343,-0.8881060715737715,-0.9766504768063926,-0.17016766970848365,1.038900863761469,0.6549135923138034,-0.04172410157805192
1999-07-01,-0.018590933156010233,0.36030920296293467,-0.01953763694010788,0.37936954634709297,0.5690735507910653,1.7683935424394015,-1.177923648154848,0.09186185517423659,0.06166935300221438,-0.8474835153526266,0.30768857954659945,-0.8555024687994528,0.28404356443264067,-1.2219512563893282,0.7599173434631351,0.38431065423991584,0.31102941631241865,-0.292352673102343,1.1259916264596033,1.0239077579421858,0.05445931637197431,1.1522774155967472,1.0630111465550798,0.11797633253966501
1999-10-01,-0.07788183746343691,0.22363696256744628,0.1787922838321565,-0.06497180185988032,0.482338068102238,0.5852572731584219,-1.4192080083414058,0.09186185517423659,0.06166935300211662,-0.8474835153526266,0.615031441588089,-0.4605188092530303,0.4254094027982734,-1.2219512563893282,0.12210371369154206,0.7876113757175822,-0.5614236459043226,-0.292352673102343,1.1259916264596033,1.0239077579421858,-0.005646685354460034,1.251344052760638,1.1917011725214446,0.3051696719935869
2000-01-01,0.12116619842577284,0.6163227940917967,-0.23757474335728468,-0.5727904855249308,0.5690735507910653,0.9144363158212795,-1.0170674080304767,0.09186185517423659,0.06166935300211662,-0.8474835153526145,0.5272191952905202,-0.13136575963104272,1.9021775357249917,-1.22195125638934,-0.5881281809958603,-0.12201888859325978,0.8968917923940084,-0.292352673102343,1.1259916264596033,1.0239077579421858,0.1810422670213443,1.3691282421405784,1.3998528974113331,0.4426083057718259
2000-04-01,0.35409475106207794,1.0526782184111818,0.2982449313535863,1.1410975718446867,1.2629574123016818,-0.07667884523970904,-1.4192080083414058,-0.6272625098092038,0.06166935300221438,0.8555292449287543,0.615031441588089,0.39527911976419355,0.6500801102007989,-1.2219512563893282,1.7800615798181827,0.9815735373624449,-0.8412802817396842,-0.292352673102343,1.1259916264596033,1.0239077579421858,0.7122009922243113,1.625301373364923,1.357738678854322,0.8912221118768031
2000-07-01,0.19316229651335914,0.6960405322127775,-0.35541094621414526,0.4428468818052243,1.1545380589406502,0.048552312295076915,-1.0170674080304767,-0.6272625098092038,0.06166935300211662,0.8555292449287543,1.3175294119686365,-0.0655351497066452,0.9984459261732603,-0.8907072658633048,0.7847971459151549,-0.38772395827403394,0.8968917923940084,-0.292352673102343,1.1259916264596033,1.0239077579421858,0.5678862073947718,1.8687965982564516,1.3587031311292133,0.934738615763378
2000-10-01,0.1635168443596443,0.611995955200308,-0.17945366487547,-0.5727904855249488,-0.03807482803072588,-0.7803586828160984,-1.258351768217034,-0.6272625098092038,1.0419393697199189,0.8555292449287543,1.207764104096678,-0.5921800291018253,-0.050438106700339706,-0.8907072658633048,-0.5975458960029136,-0.037459122117428835,-0.526441566424902,-0.292352673102343,1.1259916264596033,1.0239077579421858,0.5479675410107893,1.859216938665641,1.161767071744046,0.6958919194925953
2001-01-01,0.4409135752265187,1.0952780371637256,-0.48964678281568,-0.31888114369240556,-1.1222683616410645,-1.7583543892781974,-1.0170674080304767,-0.6272625098092038,1.0419393697200166,0.8555292449287543,0.0003457175051079789,1.1852464388569826,0.08209236676744794,-0.8907072658633048,-0.25792452057318405,-0.6642643728303944,0.4725658956316182,-0.292352673102343,1.1259916264596033,-0.9766504768063926,0.8263848818515598,1.6131332266149956,0.7229454792770885,0.9119099250471275
2001-04-01,0.38797526780918234,0.9509651456185779,-0.137679956338534,0.28415354315986896,-2.5317199553345096,0.16782008137581836,-1.0974955280926626,-1.1443188714088677,1.0419393697200166,0.8555292449287664,-1.097307361214498,0.46110972968859104,-0.7951331480907371,-0.8907072658632931,0.5439267813588954,0.03251766884026237,-0.21160285111012028,3.4205262752974126,1.1259916264596033,-0.9766504768063926,1.058755083121625,1.0651068699668977,0.7456775110213871,1.0971046899199048
2001-07-01,0.45150123670998354,1.018513804406773,-0.6220496532964118,0.22067620770173765,-2.206461895251406,0.1797468582838946,-0.6149268077195473,-1.1443188714088677,1.0419393697199189,0.8555292449287543,-2.524256363549991,-0.5921800291018441,-1.8301330361248471,0.7655126867668476,0.4462642739051095,-0.927452252186521,0.9240653719896305,3.4205262752974126,1.1259916264596033,-0.9766504768063926,1.162351319586667,0.5892200926476523,0.7747430806953681,1.055285602195696
2001-10-01,0.21645515177699268,0.5802979703304839,-0.38527597465878766,-0.16018780504706825,-2.748558662056576,-1.1560521554204415,-0.13235808734643204,-1.1443188714088677,0.5328259787623844,0.8555292449287543,-2.194960439934107,-0.32885758940423526,0.2083118653081906,0.7655126867668476,-0.06451128725569812,-0.4638080383812681,0.751433219264508,3.4205262752974126,1.1259916264596033,-0.9766504768063926,0.9662740828930542,-0.0009646978161638202,0.48407842325775424,0.8530830482750261
2002-01-01,0.3498596864686884,0.7749124337007661,-0.15908571547622802,-0.9219158305446801,-1.620997387101823,0.9669141342168032,0.18935439290231168,-1.1443188714088677,0.532825978762482,0.8555292449287543,-2.7437869792939105,0.2965332048775692,0.22093381516226712,0.7655126867668476,-1.0611737361055886,-0.026155732262372895,0.40233264375370553,-0.292352673102343,1.1259916264596033,-0.9766504768063926,1.14276802742962,-0.3492350600074957,0.7059567136923875,0.7213602964195001
2002-04-01,0.6865473216429865,1.278485865487047,-0.2302951426739088,0.9506655654702928,0.07034452533030874,0.030662146932964634,-0.13235808734643204,1.3042698754768964,0.5328259787623844,0.8555292449287543,-1.6022277774255196,0.2307025949531717,-1.1927245684940844,0.7655126867668476,1.3801397476052304,-0.1733996649812245,-0.46919816364039635,-0.292352673102343,1.1259916264596033,-0.9766504768063926,-0.04295718235775207,-0.3475650000675757,0.6893813179922706,1.100373780257232
2002-07-01,0.6463142080058127,1.154180904676795,-0.2578456314140754,0.12546020451453166,-0.01639095735851857,-1.132198601604291,-0.05192996728424647,1.3042698754768964,0.5328259787623844,0.8555292449287664,0.11011102537706936,-0.16428106459323213,1.0539825055311844,0.7655126867668594,0.28616740132800156,-0.2330459459692527,0.05994554084887921,-0.292352673102343,1.1259916264596033,-0.9766504768063926,-0.08995069816209601,-0.35341638352790755,0.40670080238421497,1.3083437042311938
2002-10-01,0.17833957043649873,0.40494544948166883,-0.3294731690099848,0.09372153678547503,0.07034452533030874,-0.828065790448395,-0.3736424475329895,1.3042698754768964,0.11652783389205124,0.8555292449287543,0.022298779079500643,-0.9542483836860397,0.06315944198633541,0.7655126867668476,0.23642508341915114,-0.37441889793775796,-0.49956509072729816,-0.292352673102343,1.1259916264596033,-0.9766504768063926,-0.5374265563836431,-0.34401560868247305,0.19315629039959156,0.8305264747726036
2003-01-01,0.19316229651335914,0.4101848191502114,-0.19768253161236377,-0.3506198114214622,-1.0789006202966522,-0.4082432432841737,-0.05192996728424647,1.3042698754768964,0.11652783389205124,0.8555292449287543,0.11011102537706936,0.9877546090837899,-1.1674806687859336,0.7655126867668476,-0.3339739328797112,-0.1309803939380136,0.439347465689361,-0.292352673102343,1.1259916264596033,-0.9766504768063926,-0.5027883396019271,-0.5780287684688719,0.08260387848870203,0.4296476701304107
2003-04-01,0.24186553933731195,0.46333801626880866,-0.10084144375208129,0.7602335590958809,0.07034452533030874,-0.18640519279399204,-0.3736424475329895,-1.1403567536954602,0.11652783389205124,0.5149266928724853,-1.053401238065715,0.13195668006656605,-0.8456209475070342,0.7655126867668476,1.0632828691583787,0.04091418179824294,-0.49956509072729816,-0.292352673102343,1.1259916264596033,-0.9766504768063926,0.9189864466527656,-0.5731185946198368,0.017835080467337727,0.4611139978899019
2003-07-01,0.6653719986760507,1.0392900231436732,0.3294613523353454,0.12546020451453166,-0.5151199828192752,-0.3688848794875288,-0.13235808734643204,-1.1403567536954602,0.11652783389205124,0.5149266928724732,0.11011102537706936,0.09904137510437665,-0.4013283126436079,0.7655126867668476,0.24859390358265737,0.8185074891086125,0.31596472590383845,-0.292352673102343,1.1259916264596033,-0.9766504768063926,1.3530528344963166,-0.6861703615399911,-0.08230891108894318,0.8004880942867986
2003-10-01,1.4700342714196568,2.0872067132136642,0.14900938421574678,-0.5410518177958742,0.02697678398589509,0.8226001336291023,-0.45407056759517544,-1.1403567536954602,0.12574486614681848,0.5149266928724853,-0.48262163713151895,-0.3617728943664247,-0.16656004535782384,0.7655126867668594,-0.5825352430141768,0.456573564023368,-0.5106996306591629,-0.292352673102343,1.1259916264596033,-0.9766504768063926,2.17363477194134,-0.6835910445781527,0.10421762028099184,1.6866922129107185
2004-01-01,0.7437206936537184,1.0183698697876653,-0.053893619037110596,-0.7314838241702861,0.00529291331368826,-0.5108135246936139,-0.21278620740861798,-1.1403567536954602,0.12574486614681848,0.5149266928724732,0.066204902228285,0.7902627793105786,-0.3596758781251626,0.7655126867668476,-0.8176723462543936,0.074841350364401,0.3262466208859658,-0.292352673102343,1.1259916264596033,-0.9766504768063926,1.5378611782251554,-0.6874845252479991,-0.03229898965286838,1.675036247536976
2004-04-01,1.5780284185510332,2.0179110222079735,0.08854390100102591,0.9506655654702928,0.02697678398589509,0.34075834654289666,-0.6149268077195473,-0.2270886207550579,0.12574486614672073,0.004022864788075932,0.04425184065389282,0.13195668006656605,0.901256912296882,0.7655126867668476,1.2524370732345322,0.3101341517556964,-0.6394605924353366,-0.292352673102343,1.1259916264596033,-0.9766504768063926,1.72492654227937,-0.6939088798268421,0.02714782125508081,1.6372348820188911
