Date,House_Index_pct_change_lag1,House_Index_pct_change_lag3,GDP_pct_change_lag8,House_Index_pct_change_lag4,CPI_pct_change_lag8,dummy_crisis_2008_period,House_Index_pct_change,House_Index
1999-10-01,0.0176223520818115,0.0114461194863204,0.0118995851583252,0.0111027474595408,-0.0012277470841007,0,0.0148048452220725,113.1
2000-01-01,0.0148048452220725,0.0076363970926487,0.011473199521738,0.0114461194863204,-0.0012292562999384,0,0.0229000884173298,115.69
2000-04-01,0.0229000884173298,0.0176223520818115,0.011641485685413,0.0076363970926487,0.0064615384615385,0,0.0318955830235976,119.38
2000-07-01,0.0318955830235976,0.0148048452220725,0.0168788272605355,0.0176223520818115,0.0082543564659125,0,0.0245434746188641,122.31
2000-10-01,0.0245434746188641,0.0229000884173298,0.0189553953871997,0.0148048452220725,-0.0003032140691329,0,0.0228108903605592,125.1
2001-01-01,0.0228108903605592,0.0318955830235976,0.0126631282513616,0.0229000884173298,0.0033363663936913,0,0.0327737809752197,129.2
2001-04-01,0.0327737809752197,0.0245434746188641,0.012168706932512,0.0318955830235976,0.0063482466747277,0,0.0297987616099073,133.05
2001-07-01,0.0297987616099073,0.0228108903605592,0.0168394356202519,0.0245434746188641,0.0111144487834184,0,0.0311912814731303,137.2
2001-10-01,0.0311912814731303,0.0327737809752197,0.02204513728516,0.0228108903605592,0.0068330362448008,0,0.0221574344023325,140.24
2002-01-01,0.0221574344023325,0.0297987616099073,0.0103038645097877,0.0327737809752197,0.002065506048982,0,0.0261694238448373,143.91
2002-04-01,0.0261694238448373,0.0311912814731303,0.0245487508271946,0.0297987616099073,0.0179623085983509,0,0.0365506219164755,149.17
2002-07-01,0.0365506219164755,0.0221574344023325,0.0068742120198446,0.0311912814731303,0.0112814579114839,0,0.0339880673057586,154.24
2002-10-01,0.0339880673057586,0.0261694238448373,0.0113953401598054,0.0221574344023325,0.0020022883295194,0,0.0185425311203317,157.1
2003-01-01,0.0185425311203317,0.0365506219164755,0.003304699693668,0.0261694238448373,0.0042820439623179,0,0.0186505410566517,160.03
2003-04-01,0.0186505410566517,0.0339880673057586,0.0122985825241104,0.0365506219164755,0.0096645821489482,0,0.0197462975692057,163.19
2003-07-01,0.0197462975692057,0.0185425311203317,-9.24615529767081e-05,0.0339880673057586,0.0090090090090089,0,0.0316195845333659,168.35
