Date,House_Index,CPI,Poverty_Rate,Unemployment_Rate,Median_Household_Income,Population,Interest_Rate,Mortgage_Rate,GDP,Interest_Rate_diff1,Mortgage_Rate_diff1,Population_diff1,CPI_diff1,House_Index_diff1,GDP_diff1,Poverty_Rate_diff1,Median_Household_Income_diff1,GDP_diff2
2001-04-01,133.05,177.6,11.8,4.3,66087.5,4900.713250000001,4.8,7.0775,10599.0,-1.1800000000000006,0.04499999999999993,26.560750000000553,1.6999999999999886,3.8500000000000227,128.76900000000023,0.10000000000000142,-1052.5,94.28200000000106
2001-07-01,137.2,179.2,11.9,5.1,65035.0,4927.274,3.77,7.1275,10598.02,-1.0299999999999998,0.05000000000000071,26.560749999999643,1.5999999999999943,4.149999999999977,-0.9799999999995634,0.09999999999999964,-1052.5,-129.7489999999998
2001-10-01,140.24,180.2,12.0,5.5,63982.5,4949.09825,2.49,6.6175,10660.465,-1.2799999999999998,-0.5100000000000007,21.824249999999665,1.0,3.0400000000000205,62.44499999999971,0.09999999999999964,-1052.5,63.42499999999927
2002-01-01,143.91,180.0,12.1,5.8,62930.0,4970.922500000001,1.73,6.9975,10783.5,-0.7600000000000002,0.3799999999999999,21.824250000000575,-0.19999999999998863,3.6699999999999875,123.03499999999985,0.09999999999999964,-1052.5,60.590000000000146
2002-04-01,149.17,182.75,12.2,5.3,64967.5,4992.74675,1.75,6.985,10887.46,0.020000000000000018,-0.01249999999999929,21.824249999999665,2.75,5.259999999999991,103.95999999999913,0.09999999999999964,2037.5,-19.075000000000728
2002-07-01,154.24,184.2,12.3,5.6,67005.0,5014.571,1.73,6.485,10984.04,-0.020000000000000018,-0.5,21.824249999999665,1.4499999999999886,5.070000000000022,96.58000000000175,0.10000000000000142,2037.5,-7.379999999997381
2002-10-01,157.1,185.6,12.4,5.1,69042.5,5032.52225,1.75,6.1125,11061.433,0.020000000000000018,-0.3725000000000005,17.951250000000073,1.4000000000000057,2.859999999999985,77.39300000000003,0.09999999999999964,2037.5,-19.187000000001717
2003-01-01,160.03,186.3,12.5,5.5,71080.0,5050.4735,1.24,5.916,11174.129,-0.51,-0.19649999999999945,17.951250000000073,0.700000000000017,2.930000000000007,112.69599999999991,0.09999999999999964,2037.5,35.302999999999884
2003-04-01,163.19,188.75,12.55,5.1,70032.5,5068.42475,1.26,5.8125,11312.766,0.020000000000000018,-0.10350000000000037,17.951250000000073,2.4499999999999886,3.1599999999999966,138.6369999999988,0.05000000000000071,-1047.5,25.940999999998894
2003-07-01,168.35,190.2,12.6,5.7,68985.0,5086.376,1.01,5.6325,11566.669,-0.25,-0.17999999999999972,17.951250000000073,1.4499999999999886,5.159999999999997,253.90300000000025,0.049999999999998934,-1047.5,115.26600000000144
2003-10-01,177.31,190.6,12.65,5.2,67937.5,5104.4130000000005,1.01,5.952,11772.234,0.0,0.3194999999999997,18.037000000000262,0.4000000000000057,8.960000000000008,205.5650000000005,0.05000000000000071,-1047.5,-48.33799999999974
2004-01-01,182.84,190.7,12.7,5.6,66890.0,5122.450000000001,1.0,5.7125,11923.447,-0.010000000000000009,-0.2394999999999996,18.037000000000262,0.09999999999999432,5.530000000000001,151.21299999999974,0.049999999999998934,-1047.5,-54.35200000000077
2004-04-01,192.31,193.45,12.675,5.1,66995.0,5140.487,1.0,5.83,12112.815,0.0,0.11749999999999972,18.036999999999352,2.75,9.469999999999999,189.3680000000004,-0.02499999999999858,105.0,38.155000000000655
2004-07-01,209.76,195.4,12.65,6.0,67100.0,5158.524,1.26,6.056,12305.307,0.26,0.22599999999999998,18.037000000000262,1.950000000000017,17.44999999999999,192.4920000000002,-0.025000000000000355,105.0,3.1239999999997963
2004-10-01,217.45,196.85,12.625,5.6,67205.0,5176.20975,1.76,5.7225,12527.214,0.5,-0.3334999999999999,17.685749999999643,1.4499999999999886,7.689999999999998,221.90699999999924,-0.025000000000000355,105.0,29.414999999999054
2005-01-01,227.49,198.2,12.6,5.7,67310.0,5193.8955000000005,2.28,5.71,12767.286,0.5199999999999998,-0.012500000000000178,17.685750000000553,1.3499999999999943,10.04000000000002,240.07200000000012,-0.025000000000000355,105.0,18.165000000000873
2005-04-01,244.5,201.1,12.525,5.1,68102.5,5211.58125,2.79,5.855,12922.656,0.5100000000000002,0.14500000000000046,17.685749999999643,2.9000000000000057,17.00999999999999,155.3700000000008,-0.07499999999999929,792.5,-84.70199999999932
2005-07-01,257.78,202.8,12.45,5.3,68895.0,5229.267,3.26,5.695,13142.642,0.46999999999999975,-0.16000000000000014,17.685749999999643,1.700000000000017,13.279999999999973,219.98599999999897,-0.07500000000000107,792.5,64.61599999999817
2005-10-01,268.98,204.95,12.375,4.7,69687.5,5238.20325,3.78,6.065,13324.204,0.52,0.3700000000000001,8.936249999999745,2.1499999999999773,11.200000000000045,181.5619999999999,-0.07499999999999929,792.5,-38.42399999999907
2006-01-01,274.29,205.6,12.3,4.7,70480.0,5247.139499999999,4.29,6.145,13599.16,0.5100000000000002,0.07999999999999918,8.936249999999745,0.6500000000000057,5.310000000000002,274.95600000000013,-0.07499999999999929,792.5,93.39400000000023
2006-04-01,278.67,207.75,12.4,4.3,70855.0,5256.07575,4.79,6.5075,13753.424,0.5,0.3625000000000007,8.936250000000655,2.1500000000000057,4.3799999999999955,154.26400000000103,0.09999999999999964,375.0,-120.6919999999991
2006-07-01,279.9,211.4,12.5,5.2,71230.0,5265.012,5.24,6.7625,13870.188,0.4500000000000002,0.2549999999999999,8.936249999999745,3.6500000000000057,1.2299999999999613,116.76399999999921,0.09999999999999964,375.0,-37.50000000000182
2006-10-01,281.95,210.65,12.6,4.5,71605.0,5277.01725,5.25,6.3575,14039.56,0.009999999999999787,-0.40500000000000025,12.00525000000016,-0.75,2.0500000000000114,169.3719999999994,0.09999999999999964,375.0,52.608000000000175
2007-01-01,280.11,211.101,12.7,4.8,71980.0,5289.0225,5.25,6.2175,14215.651,0.0,-0.13999999999999968,12.00525000000016,0.4509999999999934,-1.839999999999975,176.09100000000035,0.09999999999999964,375.0,6.71900000000096
2007-04-01,278.1,215.276,12.825,3.9,72987.5,5301.02775,5.25,6.18,14402.082,0.0,-0.03750000000000053,12.00525000000016,4.175000000000011,-2.009999999999991,186.4310000000005,0.125,1007.5,10.340000000000146
2007-07-01,271.97,217.198,12.95,4.6,73995.0,5313.033,5.26,6.695,14564.117,0.009999999999999787,0.5150000000000006,12.00525000000016,1.921999999999997,-6.1299999999999955,162.03499999999985,0.125,1007.5,-24.39600000000064
2007-10-01,265.68,218.394,13.075,4.1,75002.5,5329.25875,4.76,6.375,14715.058,-0.5,-0.3200000000000003,16.225749999999607,1.195999999999998,-6.2900000000000205,150.9410000000007,0.125,1007.5,-11.093999999999141
2008-01-01,258.29,220.587,13.2,4.4,76010.0,5345.4845000000005,3.94,5.758,14706.538,-0.8199999999999998,-0.617,16.225750000000517,2.1929999999999836,-7.389999999999986,-8.520000000000437,0.125,1007.5,-159.46100000000115
2008-04-01,242.01,223.5395,13.475,4.0,75247.5,5361.71025,2.28,5.9175,14865.701,-1.6600000000000001,0.15950000000000042,16.225749999999607,2.952500000000015,-16.28000000000003,159.16299999999865,0.27500000000000036,-762.5,167.68299999999908
2008-07-01,229.66,228.918,13.75,5.5,74485.0,5377.936,2.01,6.425999999999999,14898.999,-0.27,0.5084999999999988,16.225749999999607,5.3785000000000025,-12.349999999999994,33.298000000000684,0.27500000000000036,-762.5,-125.86499999999796
2008-10-01,225.39,226.22,14.025,5.8,73722.5,5402.51225,0.97,6.2,14608.209,-1.0399999999999998,-0.2259999999999991,24.576250000000073,-2.6980000000000075,-4.27000000000001,-290.78999999999905,0.27500000000000036,-762.5,-324.08799999999974
2009-01-01,225.58,221.83,14.3,7.2,72960.0,5427.0885,0.15,5.047499999999999,14430.902,-0.82,-1.1525000000000007,24.576250000000073,-4.389999999999986,0.19000000000002615,-177.3070000000007,0.27500000000000036,-762.5,113.48299999999836
2009-04-01,218.12,223.1065,14.5,7.0,73995.0,5451.66475,0.15,4.8100000000000005,14381.236,0.0,-0.23749999999999893,24.576250000000073,1.2764999999999986,-7.460000000000008,-49.66599999999926,0.1999999999999993,1035.0,127.64100000000144
2009-07-01,213.24,226.084,14.7,8.3,75030.0,5476.241,0.16,5.222,14448.882,0.010000000000000009,0.4119999999999999,24.576250000000073,2.977499999999992,-4.8799999999999955,67.64599999999882,0.1999999999999993,1035.0,117.31199999999808
2009-10-01,213.92,226.857,14.9,8.5,76065.0,5526.864,0.12,4.952,14651.249,-0.04000000000000001,-0.27000000000000046,50.62299999999959,0.7729999999999961,0.6799999999999784,202.3670000000002,0.20000000000000107,1035.0,134.72100000000137
2010-01-01,211.72,227.44,15.1,8.9,77100.0,5577.487,0.11,5.03,14764.61,-0.009999999999999995,0.07800000000000029,50.6230000000005,0.5829999999999984,-2.1999999999999886,113.36100000000079,0.1999999999999993,1035.0,-89.0059999999994
2010-04-01,211.96,228.554,15.075,7.9,75967.5,5628.110000000001,0.2,5.098000000000001,14980.193,0.09000000000000001,0.0680000000000005,50.6230000000005,1.1140000000000043,0.2400000000000091,215.58299999999872,-0.025000000000000355,-1132.5,102.22199999999793
2010-07-01,214.66,228.432,15.05,8.6,74835.0,5678.733,0.18,4.564,15141.607,-0.020000000000000018,-0.5340000000000007,50.62299999999959,-0.1220000000000141,2.6999999999999886,161.41400000000067,-0.02499999999999858,-1132.5,-54.16899999999805
2010-10-01,214.15,230.5715,15.025,8.2,73702.5,5704.98775,0.19,4.225,15309.474,0.010000000000000009,-0.3390000000000004,26.254750000000058,2.139499999999998,-0.5099999999999909,167.8670000000002,-0.025000000000000355,-1132.5,6.45299999999952
2011-01-01,209.44,232.77,15.0,8.6,72570.0,5731.2425,0.17,4.755,15351.448,-0.01999999999999999,0.5300000000000002,26.254750000000058,2.198500000000024,-4.710000000000008,41.97400000000016,-0.025000000000000355,-1132.5,-125.89300000000003
2011-04-01,208.89,236.265,15.0,7.9,75447.5,5757.49725,0.1,4.84,15557.539,-0.07,0.08499999999999996,26.254750000000058,3.494999999999976,-0.5500000000000114,206.09100000000035,0.0,2877.5,164.1170000000002
2011-07-01,211.71,238.191,15.0,8.9,78325.0,5783.752,0.07,4.545,15647.68,-0.03,-0.29499999999999993,26.254750000000058,1.9260000000000161,2.8200000000000216,90.14099999999962,0.0,2877.5,-115.95000000000073
2011-10-01,213.75,238.45,15.0,8.4,81202.5,5808.14625,0.07,4.0675,15842.259,0.0,-0.47750000000000004,24.394249999999374,0.25899999999998613,2.039999999999992,194.57899999999972,0.0,2877.5,104.4380000000001
2012-01-01,212.58,238.994,15.0,8.4,84080.0,5832.5405,0.08,3.915,16068.805,0.009999999999999995,-0.15249999999999986,24.394250000000284,0.5440000000000111,-1.1699999999999875,226.54600000000028,0.0,2877.5,31.967000000000553
